openlibrary_work_key	selection_title	selection_author	retrieval_query	ia_num_found	ia_identifier	ia_title	ia_creator	ia_date	ia_year	ia_publisher	ia_subject	ia_description	ia_collection
/works/OL31971259W	Heart of Darkness	Joseph Conrad	"title:""Heart of Darkness"" AND mediatype:texts"	263	HeartOfDarknessDisc2.7z	PS1 Rom - Heart Of Darkness ( Disc 2). 7z					PS1 Rom - Heart Of Darkness ( Disc 2). 7z	PS1 Rom - Heart Of Darkness ( Disc 2). 7z	['kodi_archive', 'fav-elezaun', 'fav-finsterhund', 'fav-ivan_aneti_']
/works/OL31971259W	Heart of Darkness	Joseph Conrad	"title:""Heart of Darkness"" AND mediatype:texts"	263	isbn_9781517190958	Overcoming the Heart of Darkness: Missionary Journeys Home & Abroad	Desiree Campbell	2015-09-03T00:00:00Z	2015.0	CreateSpace Independent Publishing Platform			['internetarchivebooks', 'printdisabled']
/works/OL31971259W	Heart of Darkness	Joseph Conrad	"title:""Heart of Darkness"" AND mediatype:texts"	263	isbn_9780760717769	Heart of Darkness and Other Stories	Joseph Conrad	1995-01-01T00:00:00Z	1995.0	Wordsworth Editions Limited			['internetarchivebooks', 'inlibrary', 'printdisabled', 'fav-elznix', 'fav-ratbuffalo', 'fav-sarkar99', 'fav-sof_a_di_nubila']
/works/OL31971259W	Heart of Darkness	Joseph Conrad	"title:""Heart of Darkness"" AND mediatype:texts"	263	bwb_W9-CKE-054	Heart of Darkness	Joseph Conrad	1969-01-01T00:00:00Z	1969.0	The George Macy Companies, Inc.			['internetarchivebooks', 'printdisabled', 'inlibrary']
/works/OL31971259W	Heart of Darkness	Joseph Conrad	"title:""Heart of Darkness"" AND mediatype:texts"	263	heartofdarknesss0000unse_v4x2	Heart of darkness and the secret sharer	Joseph Conrad	1950-01-01T00:00:00Z	1950.0	The New American Library			['internetarchivebooks', 'printdisabled']
/works/OL31971259W	Heart of Darkness	Joseph Conrad	"title:""Heart of Darkness"" AND mediatype:texts"	263	heartofdarknes00conr	Heart of darkness ; Almayer's folly ; The lagoon	Conrad, Joseph, 1857-1924	1963-01-01T00:00:00Z	1963.0	New York : Dell Pub.		317 p. ; 16 cm	['internetarchivebooks', 'inlibrary', 'printdisabled', 'fav-arctorus']
/works/OL31971259W	Heart of Darkness	Joseph Conrad	"title:""Heart of Darkness"" AND mediatype:texts"	263	arxiv-0808.2981	Quantifying the heart of darkness with GHALO - a multi-billion particle simulation of our galactic halo	['Joachim Stadel', 'Doug Potter', 'Ben Moore', 'Jürg Diemand', 'Piero Madau', 'Marcel Zemp', 'Michael Kuhlen', 'Vicent Quilis']	2008-08-22T00:00:00Z	2008.0			We perform a series of simulations of a Galactic mass dark matter halo at different resolutions, our largest uses over three billion particles and has a mass resolution of 1000 M_sun. We quantify the structural properties of the inner dark matter distribution and study how they depend on numerical resolution. We can measure the density profile to a distance of 120 pc (0.05% of R_vir) where the logarithmic slope is -0.8 and -1.4 at (0.5% of R_vir). We propose a new two parameter fitting function that has a linearly varying logarithmic density gradient which fits the GHALO and VL2 density profiles extremely well. Convergence in the density profile and the halo shape scales as N^(-1/3), but the shape converges at a radius three times larger at which point the halo becomes more spherical due to numerical resolution. The six dimensional phase-space profile is dominated by the presence of the substructures and does not follow a power law, except in the smooth under-resolved inner few kpc.	['arxiv', 'journals']
/works/OL31971259W	Heart of Darkness	Joseph Conrad	"title:""Heart of Darkness"" AND mediatype:texts"	263	Heart_of_Darkness_CDcover	Heart of Darkness - Librivox CD cover					Librivox	Audiobook cover for Librivox edition of Heart of Darkness by Joseph Conrad. Audio files can be found at Librivox.org or in the music section of Archive.org	['opensource', 'community']
/works/OL31971259W	Heart of Darkness	Joseph Conrad	"title:""Heart of Darkness"" AND mediatype:texts"	263	bwb_S0-ECA-702	Heart of Darkness and The Secret Sharer	Joseph Conrad	1910-01-01T00:00:00Z	1910.0				['internetarchivebooks', 'fav-d_nermeister2000']
/works/OL31971259W	Heart of Darkness	Joseph Conrad	"title:""Heart of Darkness"" AND mediatype:texts"	263	heart-of-darkness-1998-german-retail-cd	Heart Of Darkness (1998) German Retail CD					Heart of Darkness	Heart Of Darkness (1998) German Retail CD - complete scans	['booksbylanguage_german', 'booksbylanguage', 'fav-finsterhund']
/works/OL31971259W	Heart of Darkness	Joseph Conrad	"title:""Heart of Darkness"" AND mediatype:texts"	263	heart-of-darkness-lit-chart_202101	Heart Of Darkness Lit Chart					Heart of darkness study guide	Heart of darkness	['opensource', 'community']
/works/OL31971259W	Heart of Darkness	Joseph Conrad	"title:""Heart of Darkness"" AND mediatype:texts"	263	ERIC_ED332546	"ERIC ED332546: ""CALL"" in the Heart of Darkness: A Research into the Place of ""CALL"" in TESOL."	ERIC	1990-01-01T00:00:00Z	1990.0		['ERIC Archive', 'Computer Assisted Instruction', 'English (Second Language)', 'Foreign Countries', 'Instructional Effectiveness', 'Language Teachers', 'Postsecondary Education', 'Research Methodology', 'Second Language Instruction', 'Secondary Education', 'Teacher Education', 'Teaching Methods']	This study is an inquiry into the integration of computer-assisted language learning (CALL) into the teaching of English to speakers of other languages (TESOL), and focuses on the relationship of computers within a variety of British educational establishments in the county of Sussex (England). The aims of the study were: (1) to examine how TESOL teachers are trained and what the position of CALL is in this process; (2) the look at TESOL practice and find out whether or not CALL is integrated to TESOL; and (3) to look at the implementation of CALL within these two settings in order to see its effectiveness as compared with the previous application of CALL in TESOL. (JL)	['ericarchive', 'usgovernmentmirrors', 'government-documents']
/works/OL31971259W	Heart of Darkness	Joseph Conrad	"title:""Heart of Darkness"" AND mediatype:texts"	263	HeartOfDarkness	Heart of Darkness	Conrad, Joseph, 1857-1924				['Novellas', 'Africa', 'Fiction', 'Short stories']	Novella	['opensource', 'community', 'fav-axisbee', 'fav-marcmarxmark', 'fav-prose']
/works/OL31971259W	Heart of Darkness	Joseph Conrad	"title:""Heart of Darkness"" AND mediatype:texts"	263	heartofdarknessn0000jose	HEART OF DARKNESS, New Edition	Joseph Conrad	2015-02-06T00:00:00Z	2015.0	CreateSpace Independent Publishing Platform			['internetarchivebooks', 'inlibrary', 'printdisabled']
/works/OL31971259W	Heart of Darkness	Joseph Conrad	"title:""Heart of Darkness"" AND mediatype:texts"	263	captiveincongoco0000hoyt	Captive in the Congo : a consul's return to the heart of darkness	Hoyt, Michael P. E	2000-01-01T00:00:00Z	2000.0	Annapolis, Md. : Naval Institute Press	['Hoyt, Michael P. E. -- Captivity, 1964', 'Hoyt, Michael P. E., 1929-', 'Civil War (Congo : 1960-1965)', 'Hostages -- Congo (Democratic Republic) -- Biography', 'Diplomats -- United States -- Biography', 'Atrocities', 'Captivity', 'Diplomats', 'Hostages', 'Congo (Democratic Republic) -- History -- Civil War, 1960-1965 -- Personal narratives, American', 'Congo (Democratic Republic) -- History -- Civil War, 1960-1965 -- Atrocities', 'Congo (Democratic Republic)', 'United States']	"['xxiv, 275 pages : 24 cm', '""Taken hostage by Congolese rebels at the U.S. consulate he headed in Stanleyville, Michael Hoyt provides the first inside account of the 1964 seizure of the American consulate staff and their 111 days of captivity. Their struggle to stay alive and their dramatic rescue offer a gripping story of courage, frustration, and survival. The first time that Americans had been held hostage since the Barbary pirate days of the 1800s, the incident described here presents valuable lessons both for the future conduct of hostages and the policies that deal with this type of terrorism.""--Jacket', '""An ADST-DACOR diplomats and diplomacy book.""', 'Includes bibliographical references (pages 265-267) and index']"	['internetarchivebooks', 'printdisabled', 'inlibrary', 'fav-hawkeye99', 'fav-kloss28', 'fav-pabloveyrat', 'fav-sparrow1980', 'americanuniversity-ol', 'binghamton-ol', 'johnshopkins-ol', 'rochester-ol', 'universityofarizona-ol', 'universityofcoloradoboulder-ol', 'universityofoklahoma-ol', 'wilsoncollege-ol']
/works/OL31971259W	Heart of Darkness	Joseph Conrad	"title:""Heart of Darkness"" AND mediatype:texts"	263	confrontingevilj0000budh	Confronting Evil: A Jungian Guide to Searching for Light In the Heart of Darkness	Bud Harris	2020-12-07T00:00:00Z	2020.0	Daphne Publications			['internetarchivebooks', 'printdisabled', 'fav-itishere', 'fav-julia67660']
/works/OL31971259W	Heart of Darkness	Joseph Conrad	"title:""Heart of Darkness"" AND mediatype:texts"	263	sgng.6572-divergence-in-novel-and-film-adaptation-a-study-of-heart-of-darkne	Divergence in Novel and Film Adaptation A Study of Heart of Darkness Apocalypse Now Passage to India Passage to India Pinjar The skeletan Pinjar Beyond the boundries	Patil Sandhya	2018-11-22T00:00:00Z	2018.0			newline Department: School of Languages & Literature | Hierarchy: Shodhgangotri@INFLIBNET > Swami Ramanand Teerth Marathwada University > School of Languages & Literature	['shodhgangotri', 'JaiGyan']
/works/OL31971259W	Heart of Darkness	Joseph Conrad	"title:""Heart of Darkness"" AND mediatype:texts"	263	heart-of-darkness-manual	Heart Of Darkness videogame Manual (PC - 1998)	Amazing Studio	1998-01-01T00:00:00Z	1998.0		['Heart of Darkness', 'game', 'manual']	Heart Of Darkness videogame Manual (PC - 1998) on .pdf	['gamemanuals', 'manuals', 'fav-finsterhund', 'fav-heavencorp', 'fav-werdna213']
/works/OL31971259W	Heart of Darkness	Joseph Conrad	"title:""Heart of Darkness"" AND mediatype:texts"	263	heartofdarknessp00glob	Heart of darkness	['Conrad, Joseph, 1857-1924', 'LeFaivre, Phil', 'Benson, Jay']	1993-01-01T00:00:00Z	1993.0	Belmont, CA : Fearon Publishers	"['Classics', ""Children's 12-Up - Literature - Classics"", 'Readers for new literates']"		['internetarchivebooks', 'inlibrary', 'printdisabled', 'fav-gortrisss', 'fav-jm_coetzee', 'stmaryscountylibrary']
/works/OL31971259W	Heart of Darkness	Joseph Conrad	"title:""Heart of Darkness"" AND mediatype:texts"	263	heartofdarknesss0000unse	heart of darkness & the secret sharer	Joseph Conrad	1950-01-01T00:00:00Z	1950.0				['internetarchivebooks', 'fav-jahanzeb_shah']
/works/OL31971259W	Heart of Darkness	Joseph Conrad	"title:""Heart of Darkness"" AND mediatype:texts"	263	ost-english-conrad_joseph_1857_1924_heart_of_darkness	Heart of Darkness	Joseph Conrad	2012-01-01T00:00:00Z	2012.0	Rosings Digital Publications	['english', 'classic', 'english literature', 'fiction', 'philosophical', 'frame story', 'novella']		['opentextbooklibrary', 'patron-library-collection', 'fav-_l_796', 'fav-adria_mackier', 'fav-asalmousavi', 'fav-axayacatlhc', 'fav-bahar_tavakoli', 'fav-cjrd', 'fav-coogangildersleeve', 'fav-crsnn', 'fav-crystal_meins_palmer', 'fav-daniel_hudson', 'fav-darkpony', 'fav-dick_goesinzya', 'fav-eee321', 'fav-farmllamma_82', 'fav-flying_eyeball', 'fav-george_tooth', 'fav-japaja', 'fav-joivivre3009', 'fav-mastermind93', 'fav-melicakepop', 'fav-psychstatstutor', 'fav-ramap', 'fav-readerstroupe', 'fav-redwheelmedia', 'fav-rudolphdmello', 'fav-sofia_neri', 'fav-stacywilson', 'fav-the_era_of_casual_fridays', 'fav-troublewillsoonbeover', 'fav-troyatommars']
/works/OL31971259W	Heart of Darkness	Joseph Conrad	"title:""Heart of Darkness"" AND mediatype:texts"	263	isbn_9781453609859	Heart of Darkness: 'As Powerful a Condemnation of Imperialism as Has Ever Been Written'	Joseph Conrad	2010-01-01T00:00:00Z	2010.0	CreateSpace Independent Publishing Platform			['internetarchivebooks', 'openlibrary-d-ol']
/works/OL31971259W	Heart of Darkness	Joseph Conrad	"title:""Heart of Darkness"" AND mediatype:texts"	263	heartofdarknesss0000wats	Heart of Darkness and the secret sharer, by Joseph Conrad : student packet	Watson, Pat	2000-01-01T00:00:00Z	2000.0	Bulverde, TX : Novel Units	"['Teaching -- Aids and devices', ""Children's literature -- Study and teaching"", 'Books and reading -- Study and teaching', 'Teaching Materials', 'Matériel didactique', 'Livres et lecture -- Étude et enseignement', 'instructional materials']"	"['40 pages : 28 cm', 'Grades 9-12', '""NU6253SP""--Cover', '""The Signet Classic/Penguin paperback edition of the book was used to prepare this guide. The page references may differ in other editions.""']"	['internetarchivebooks', 'inlibrary', 'printdisabled', 'fav-omjones07']
/works/OL31971259W	Heart of Darkness	Joseph Conrad	"title:""Heart of Darkness"" AND mediatype:texts"	263	heartofdarknessi0000jose	Heart of Darkness in Slipbox	Joseph Conrad	1969-01-01T00:00:00Z	1969.0	The Heritage Press			['internetarchivebooks', 'inlibrary', 'printdisabled']
/works/OL31971259W	Heart of Darkness	Joseph Conrad	"title:""Heart of Darkness"" AND mediatype:texts"	263	2.-implacable-force-inscrutable-intentions-incomprehensible-frenzy-ambition-obse	2. Implacable Force Inscrutable Intentions Incomprehensible Frenzy Ambition Obsession And Madness In Joseph Conrad’s Heart Of Darkness	Moumita Bhattacharjee	2025-09-30T00:00:00Z	2025.0		['Obsession', 'Conrad', 'Ambition', 'Colonization', 'Moral', 'Kurtz', 'Marlow.']	This paper explores the intricate and intertwined themes of ambition, obsession, and madness in Joseph Conrad’s Heart of Darkness . Through a comprehensive analysis of the psyche of the characters, especially that of Kurtz and Marlow, this study highlights the transformative power of ambition and its potential to lead to moral degeneration. By engaging with concepts of civilization versus savagery, restraint versus unruliness, and the existential plight of both colonizers and the colonized, the thesis underscores the pervasive moral ambiguity that defines human ambition and its catastrophic consequences. Certain artistic depictions of these psychological aspects present in the novella, have been included in this paper to visually interpret the intangible, inexplicable and inhuman depths of the human mind.	['opensource']
/works/OL31971259W	Heart of Darkness	Joseph Conrad	"title:""Heart of Darkness"" AND mediatype:texts"	263	conradscharliema0000pari	"Conrad's Charlie Marlow : a new approach to ""Heart of darkness"" and Lord Jim"	Paris, Bernard J	2005-01-01T00:00:00Z	2005.0	New York, N.Y. : Palgrave Macmillan	['Conrad, Joseph, 1857-1924. Heart of darkness', 'Conrad, Joseph, 1857-1924 -- Characters -- Marlow', 'Conrad, Joseph, 1857-1924. Lord Jim', 'Marlow (Fictitious character)']	['x, 173 p. ; 22 cm', 'Includes bibliographical references (p. [169]-170) and index']	['internetarchivebooks', 'printdisabled', 'fav-mhkr85']
