work_id	oclc	htid	recordid	locnum	author	imprint	date	place	enumcron	subjects	title	prob80precise	genrepages	totalpages	englishpct	datetype	startdate	enddate	imprintdate
OL69696W	270693	mdp.39015014749728	587711	PZ3.B934Sh	Burnett, Frances Hodgson,	New York;F. A. Stokes company;1907	1907	nyu			The shuttle	0.9	511	532	1.0	s	1907.0	    	1907
OL69698W	4955292	uva.x000375714	9775848	PZ3.B934T5	Burnett, Frances Hodgson,	New York;A. L. Burt company;1915	1915	nyu			T. Tembarom	0.85	518	534	1.0	s	1915.0	    	1915
OL69698W	270960	mdp.39015063517430	284039	PZ3.B934T	Burnett, Frances Hodgson,	New York;The Century co.;1913.	1913	nyu			T. Tembarom	0.89	526	550	1.0	s	1913.0	    	1913
OL69698W	270960	uc2.ark+=13960=t1zc7s162	284039	PZ3.B934T	Burnett, Frances Hodgson,	New York;The Century co.;1913.	1913	nyu			T. Tembarom	0.89	526	552	1.0	s	1913.0	    	1913
OL69698W	270960	uc2.ark+=13960=t8jd4q82v	284039	PZ3.B934T	Burnett, Frances Hodgson,	New York;The Century co.;1913.	1913	nyu			T. Tembarom	0.9	526	544	1.0	s	1913.0	    	1913
OL69698W	30386423	uc2.ark+=13960=t76t0kt33	6501425		Burnett, Frances Hodgson,	London, etc.;Hodder and Stoughton;1914	1914	enk			T. Tembarom	0.85	531	548	1.0	s	1914.0	    	1914
OL69699W	7931938	uc2.ark+=13960=t9z030k35	7654203		Burnett, Frances Hodgson,	New York;Collier;c1896.	1896	nyu			A lady of quality	0.83	329	352	1.0	s	1896.0	    	1896
OL69699W	270692	mdp.39015026757495	587702	PZ3.B934L	Burnett, Frances Hodgson,	New York;C. Scribner's sons;1896.	1896	nyu			A lady of quality	0.89	366	393	1.0	s	1896.0	    	1896
OL69700W	475334	njp.32101069165122	6156134	PZ3.B934F	Burnett, Frances Hodgson,	Boston;J. R. Osgood;1881.	1881	mau			A fair barbarian	0.83	254	276	1.0	s	1881.0	    	1881
OL69700W	475334	uc1.32106002062997	6156134	PZ3.B934F	Burnett, Frances Hodgson,	Boston;J. R. Osgood;1881.	1881	mau			A fair barbarian	0.83	254	270	1.0	s	1881.0	    	1881
OL69700W	475334	uc1.b4104996	6156134	PZ3.B934F	Burnett, Frances Hodgson,	Boston;J. R. Osgood;1881.	1881	mau			A fair barbarian	0.84	254	268	1.0	s	1881.0	    	1881
OL7016939W	366900	nyp.33433075751770	7683188		Stephens, James,	New York;Boni and Liveright;c1912	1912	nyu			Mary, Mary	0.82	262	288	1.0	 	1912.0	    	1912
OL7016939W	366900	uc2.ark+=13960=t82j6bz41	7683188		Stephens, James,	New York;Boni and Liveright;c1912	1912	nyu			Mary, Mary	0.82	263	288	1.0	 	1912.0	    	1912
OL7016939W	15341097	mdp.39015031308946	1186341	PR6037.T4C3	Stephens, James,	London;Macmillan;1912.	1912	enk			The Charwoman's daughter	0.82	223	246	1.0	s	1912.0	    	1912
OL7016939W	7041030	nyp.33433075751820	8667403	PZ3.S8337Ma	Stephens, James,	Boston;Small, Maynard and Company;c1912	1912	mau		English fiction	Mary, Mary	0.88	261	284	1.0	s	1912.0	    	1912
OL7026231W	271000	mdp.39015013148062	114429	PZ3.B123D'r	Bacheller, Irving,	Boston;Lothrop Pub. Co.;c1901	1901	mau			D'ri and I;	0.88	354	394	0.999	s	1901.0	    	1901
OL7026231W	271000	mdp.39015059387673	114429	PZ3.B123D'r	Bacheller, Irving,	Boston;Lothrop Pub. Co.;c1901	1901	mau			D'ri and I;	0.88	356	394	1.0	s	1901.0	    	1901
OL7026231W	271000	nyp.33433082266341	114429	PZ3.B123D'r	Bacheller, Irving,	Boston;Lothrop Pub. Co.;c1901	1901	mau			D'ri and I;	0.87	354	396	1.0	s	1901.0	    	1901
OL7026231W	271000	uc2.ark+=13960=t9h41m46t	114429	PZ3.B123D'r	Bacheller, Irving,	Boston;Lothrop Pub. Co.;c1901	1901	mau			D'ri and I;	0.88	356	392	1.0	s	1901.0	    	1901
OL7114815W	1019595	mdp.39015063517273	242309	PZ3.A1324Wh	Abbott, Eleanor Hallowell,	New York;The Century co.;1913.	1913	nyu			The white linen nurse	0.89	284	302	1.0	s	1913.0	    	1913
OL7114815W	1019595	nyp.33433082175815	242309	PZ3.A1324Wh	Abbott, Eleanor Hallowell,	New York;The Century co.;1913.	1913	nyu			The white linen nurse	0.88	278	306	1.0	s	1913.0	    	1913
OL7114815W	1019595	uc1.b3123600	242309	PZ3.A1324Wh	Abbott, Eleanor Hallowell,	New York;The Century co.;1913.	1913	nyu			The white linen nurse	0.88	284	308	1.0	s	1913.0	    	1913
OL7114815W	1019595	uc2.ark+=13960=t3mw29j0t	242309	PZ3.A1324Wh	Abbott, Eleanor Hallowell,	New York;The Century co.;1913.	1913	nyu			The white linen nurse	0.88	284	308	0.999	s	1913.0	    	1913
OL715605W	3873601	njp.32101068598612	391607	PZ3.G45P	Gissing, George,	New York;Dodd Mead & company;1895.	1895	nyu			The paying guest	0.89	187	200	0.999	s	1895.0	    	1895
OL715605W	3873601	uc2.ark+=13960=t6vx0c852	391607	PZ3.G45P	Gissing, George,	New York;Dodd Mead & company;1895.	1895	nyu			The paying guest	0.89	186	200	1.0	s	1895.0	    	1895
OL715606W	1930101	mdp.39015000604440	391339	PZ3.G45Wi	Gissing, George,	London;A. Constable & co., ltd.;1905.	1905	enk			Will Warburton;	0.88	330	360	1.0	s	1905.0	    	1905
OL715606W	1930101	nyp.33433074856422	391339	PZ3.G45Wi	Gissing, George,	London;A. Constable & co., ltd.;1905.	1905	enk			Will Warburton;	0.88	330	360	1.0	s	1905.0	    	1905
OL715606W	1930101	uc2.ark+=13960=t2w37rn54	391339	PZ3.G45Wi	Gissing, George,	London;A. Constable & co., ltd.;1905.	1905	enk			Will Warburton;	0.89	329	344	1.0	s	1905.0	    	1905
OL715606W	2550970	uc1.b4102832	6155215		Gissing, George,	New York;E. P. Dutton and Co.;1905.	1905	nyu			Will Warburton	0.89	329	348	1.0	s	1905.0	    	1905
OL715607W	1636926	uc1.b325790	1420004		Gissing, George,	London;R. Bentley;1890.	1890	enk	v.1		The emancipated	0.83	306	330	1.0	s	1890.0	    	1890
OL715607W	1636926	uc1.b325791	1420004		Gissing, George,	London;R. Bentley;1890.	1890	enk	v.2		The emancipated	0.83	304	328	1.0	s	1890.0	    	1890
OL715607W	1636926	uc1.b325792	1420004		Gissing, George,	London;R. Bentley;1890.	1890	enk	v.3		The emancipated	0.83	306	332	1.0	s	1890.0	    	1890
OL715607W	1636926	uc2.ark+=13960=t1wd3t949	1420004		Gissing, George,	London;R. Bentley;1890.	1890	enk	v.3		The emancipated	0.84	306	320	1.0	s	1890.0	    	1890
OL715607W	1636926	uc2.ark+=13960=t3rv0hd71	1420004		Gissing, George,	London;R. Bentley;1890.	1890	enk	v.1		The emancipated	0.84	306	320	1.0	s	1890.0	    	1890
OL715607W	1636926	uc2.ark+=13960=t4gm85575	1420004		Gissing, George,	London;R. Bentley;1890.	1890	enk	v.2		The emancipated	0.84	304	320	1.0	s	1890.0	    	1890
OL715607W	13344790	uc2.ark+=13960=t5m907759	7688242		Gissing, George,	London;Lawrence and Bullen;1895.	1895	enk			The emancipated	0.88	458	504	1.0	s	1895.0	    	1895
OL715609W	1690200	uva.x000239878	9775444	PZ3.G45C	Gissing, George,	New York;F. A. Stokes company;1899.	1899	nyu			The crown of life	0.84	359	376	1.0	s	1899.0	    	1899
OL715612W	1626412	uiuo.ark+=13960=t6737gf1d	1019974	PZ3.G45Th2	Gissing, George,	London;Smith, Elder, & co.;1887.	1887	enk	v.2		Thyrza	0.84	315	332	1.0	s	1887.0	    	1887
OL715612W	1626412	uiuo.ark+=13960=t6ww8376s	1019974	PZ3.G45Th2	Gissing, George,	London;Smith, Elder, & co.;1887.	1887	enk	v.1		Thyrza	0.84	291	308	1.0	s	1887.0	    	1887
OL715612W	1626412	uiuo.ark+=13960=t79s2gq88	1019974	PZ3.G45Th2	Gissing, George,	London;Smith, Elder, & co.;1887.	1887	enk	v.3		Thyrza	0.84	298	314	0.999	s	1887.0	    	1887
OL715612W	1861216	uc2.ark+=13960=t5t72bf74	7660184		Gissing, George,	London;Smith, Elder, & Co.;1895.	1895	xx 			Thyrza;	0.89	490	520	1.0	s	1895.0	    	1895
OL715614W	6571113	uiuo.ark+=13960=t1qf9370v	8723971		Gissing, George,	London;Chapman and Hall;1884.	1884	enk	v.2	823G44U1884	The unclassed	0.89	317	330	0.999	s	1884.0	    	1884
OL715614W	6571113	uiuo.ark+=13960=t1rf64403	8723971		Gissing, George,	London;Chapman and Hall;1884.	1884	enk	v.1	823G44U1884	The unclassed	0.89	303	316	0.999	s	1884.0	    	1884
OL715614W	6571113	uiuo.ark+=13960=t73t9zb5t	8723971		Gissing, George,	London;Chapman and Hall;1884.	1884	enk	v.3	823G44U1884	The unclassed	0.89	306	318	0.999	s	1884.0	    	1884
OL715614W	3357395	uc2.ark+=13960=t9c53p273	7695392		Gissing, George,	London;Sidgwick & Jackson;1911.	1911	enk			The unclassed	0.89	312	326	1.0	s	1911.0	    	1911
OL715614W	1690349	mdp.39015000604390	391359	PZ3.G45U	Gissing, George,	New York;R. F. Reno & company; [etc., etc.;c1896	1896	nyu			The unclassed	0.89	325	342	0.999	s	1896.0	    	1896
OL715614W	1690349	uc1.b4102808	391359	PZ3.G45U	Gissing, George,	New York;R. F. Reno & company; [etc., etc.;c1896	1896	nyu			The unclassed	0.9	332	340	0.999	s	1896.0	    	1896
OL715614W	1690349	uc2.ark+=13960=t0qr4th7f	391359	PZ3.G45U	Gissing, George,	New York;R. F. Reno & company; [etc., etc.;c1896	1896	nyu			The unclassed	0.9	326	338	0.999	s	1896.0	    	1896
OL715615W	1721683	nyp.33433074856471	6155218		Gissing, George,	New York;E.P. Dutton and co.;1905.	1905	nyu			Veranilda	0.85	297	370	0.999	s	1905.0	    	1905
OL715615W	1721683	uc1.b4102835	6155218		Gissing, George,	New York;E.P. Dutton and co.;1905.	1905	nyu			Veranilda	0.85	300	370	0.999	s	1905.0	    	1905
OL715615W	1721683	uc2.ark+=13960=t6qz25s4p	6155218		Gissing, George,	New York;E.P. Dutton and co.;1905.	1905	nyu			Veranilda	0.85	300	370	1.0	s	1905.0	    	1905
OL715615W	1861151	mdp.39015000604424	391347		Gissing, George,	London;Archibald Constable and Company;1904.	1904	enk			Veranilda	0.85	299	372	0.999	s	1904.0	    	1904
OL715615W	1861151	uc2.ark+=13960=t55d8tg8z	391347		Gissing, George,	London;Archibald Constable and Company;1904.	1904	enk			Veranilda	0.84	293	376	0.999	s	1904.0	    	1904
OL715615W	994464	nyp.33433074856406	8666586		Gissing, George,	London;A. Constable and company, ltd.;1904.	1904	enk			Veranilda	0.83	290	384	1.0	s	1904.0	    	1904
OL715616W	9526313	nyp.33433074920319	8666880	PZ3.G45Bo	Gissing, George,	London;T. Nelson and sons;1913	1913	enk			Born in exile	0.82	542	590	1.0	s	1913.0	    	1913
OL715617W	2551350	mdp.39015000604366	391367		Gissing, George,	New York;F. A. Stokes;c1898	1898	nyu			The town traveller	0.89	297	312	1.0	s	1898.0	    	1898
OL715617W	2551350	uc2.ark+=13960=t3kw5dd7g	391367		Gissing, George,	New York;F. A. Stokes;c1898	1898	nyu			The town traveller	0.89	294	306	1.0	s	1898.0	    	1898
OL715617W	2551350	wu.89095151916	391367		Gissing, George,	New York;F. A. Stokes;c1898	1898	nyu			The town traveller	0.89	296	312	1.0	s	1898.0	    	1898
OL715619W	1876416	mdp.39015000604754	391238	PZ3.G45I	Gissing, George,	New York;D. Appleton and company;1895.	1895	nyu			In the year of jubilee	0.89	403	430	1.0	s	1895.0	    	1895
OL715619W	1876416	mdp.39015000604762	391238	PZ3.G45I	Gissing, George,	New York;D. Appleton and company;1895.	1895	nyu			In the year of jubilee	0.89	404	426	1.0	s	1895.0	    	1895
OL715620W	513890	mdp.39015000604226	391260	PZ3.G45W	Gissing, George,	New York;F. A. Stokes company;c1897	1897	nyu			The whirlpool	0.89	424	444	1.0	s	1897.0	    	1897
OL715620W	513890	nyp.33433074864608	391260	PZ3.G45W	Gissing, George,	New York;F. A. Stokes company;c1897	1897	nyu			The whirlpool	0.9	423	434	1.0	s	1897.0	    	1897
OL715620W	3308193	uc1.b3322517	7687940	PR4716.W48 1897	Gissing, George,	London;Lawrence and Bullen;1897.	1897	enk			The whirlpool	0.9	455	470	1.0	s	1897.0	    	1897
OL715620W	3308193	uc2.ark+=13960=t9p26z438	7687940	PR4716.W48 1897	Gissing, George,	London;Lawrence and Bullen;1897.	1897	enk			The whirlpool	0.88	456	500	1.0	s	1897.0	    	1897
OL715621W	5058833	njp.32101068598620	8973494	PZ3.G45O	Gissing, George,	New York;Macmillan;1893.	1893	nyu		Great Britain;Women;Single women;Middle class women;Employment;England;Social life and customs;Fiction;19th century	The odd women	0.89	446	466	1.0	s	1893.0	    	1893
OL7180408W	500170	uc1.b14365	6552659		Boccaccio, Giovanni,	London;G. Allen;1899.	1899	enk			Tales from Boccaccio	0.76	156	198	0.999	s	1899.0	    	1899
OL7180408W	500170	uc2.ark+=13960=t5p845v79	6552659		Boccaccio, Giovanni,	London;G. Allen;1899.	1899	enk			Tales from Boccaccio	0.76	154	194	1.0	s	1899.0	    	1899
OL7214655W	6394931	mdp.39015021038693	322315	PZ3.O817Mo	Osbourne, Lloyd,	Indianapolis,bThe Bobbs-Merrill company;1905	1905	inu			The motormaniacs	0.87	192	220	1.0	s	1905.0	    	1905
OL7214655W	6394931	mdp.39015063947439	322315	PZ3.O817Mo	Osbourne, Lloyd,	Indianapolis,bThe Bobbs-Merrill company;1905	1905	inu			The motormaniacs	0.87	192	217	1.0	s	1905.0	    	1905
OL7214655W	6394931	uc2.ark+=13960=t50g3j83s	322315	PZ3.O817Mo	Osbourne, Lloyd,	Indianapolis,bThe Bobbs-Merrill company;1905	1905	inu			The motormaniacs	0.87	192	218	0.999	s	1905.0	    	1905
OL7305646W	2610269	yale.39002007021968	6582605	F865.C223	Canfield, Chauncey L.,	Boston and New York;Houghton Mifflin company;1920.	1920	mau		Gold discoveries;California	The diary of a forty-niner	0.61	162	284	1.0	s	1920.0	    	1920
OL7305646W	2559946	yale.39002004028271	9832833	F865.C22	Canfield, Chauncey L.,	New York;San Francisco;M. Shepard company;1906.	1906	nyu		Gold discoveries;California	The diary of a forty-niner	0.53	127	272	0.999	s	1906.0	    	1906
OL735266W	4980889	uva.x000743454	9775771	PZ3.S6962S2	Somerville, E. Œ.	London;Longmans, Green;1906	1903	enk			Some experiences of an Irish R. M	0.83	304	328	1.0	s	1903.0	    	1906
OL739860W	255898	njp.32101068608114	8615028	PZ3.B6125Bl	Blasco Ibáñez, Vicente,	New York;E.P. Dutton & Company;c1919	1919	nyu		Bullfights;Fiction	Blood and sand;	0.89	352	376	1.0	s	1919.0	    	1919
OL74467W	4670106	uc1.b3550264	6673005	HX87.L6	London, Jack,	Chicago;C. H. Kerr;1912 [c1911	1911	ilu		Socialism;Fiction	The strength of the strong	0.58	22	40	1.0	s	1911.0	    	1912
OL74467W	1160188	njp.32101071962003	8980572	PZ3.L846St	London, Jack,	New York;The Macmillan Company;1914.	1914	nyu			The strength of the strong	0.78	188	282	1.0	s	1914.0	    	1914
OL74467W	1160188	uva.x000418931	8980572	PZ3.L846St	London, Jack,	New York;The Macmillan Company;1914.	1914	nyu			The strength of the strong	0.78	188	282	1.0	s	1914.0	    	1914
OL74475W	288558	uc2.ark+=13960=fk2z31np9g	630212	PZ3.L846A	London, Jack,	New York;The Century Co.;1913.	1913	nyu			The abysmal brute	0.87	167	192	1.0	s	1913.0	    	1913
OL74484W	2185088	mdp.39015021949915	629080	PZ3.L846Wh	London, Jack,	New York;The Macmillan company;1911.	1911	nyu			When God laughs	0.88	320	352	1.0	s	1911.0	    	1911
OL74484W	1163296	mdp.39015012991629	629082		London, Jack,	Cleveland;New York;International fiction library;c1911	1911	ohu			When God laughs	0.9	309	322	1.0	s	1911.0	    	1911
OL74491W	2628091	mdp.39015005215341	628873	PZ3.L846Go	London, Jack,	New York;McClure, Phillips & company;1901.	1901	nyu			The God of his fathers	0.89	296	314	1.0	s	1901.0	    	1901
OL74491W	2628091	uc2.ark+=13960=t3319sx4v	628873	PZ3.L846Go	London, Jack,	New York;McClure, Phillips & company;1901.	1901	nyu			The God of his fathers	0.89	296	320	1.0	s	1901.0	    	1901
OL74500W	5268499	mdp.39015005752053	628935		London, Jack,	Cleveland;New York;International fiction library;c1911	1911	ohu			South sea tales	0.87	284	324	1.0	s	1911.0	    	1911
OL74500W	5268499	nyp.33433076076128	628935		London, Jack,	Cleveland;New York;International fiction library;c1911	1911	ohu			South sea tales	0.86	287	332	1.0	s	1911.0	    	1911
OL7485000W	3431627	uiuo.ark+=13960=t5cc0wf0z	8720495		Carr, Clark E.	Chicago;McClurg;1912, c1904.	1912	ilu		History;Fiction;Illinois	The Illini	0.73	305	544	1.0	c	1912.0	1904	1912
OL7485000W	16652593	uc2.ark+=13960=t59c6sj6m	7654590		Carr, Clark E.	Chicago;McClurg;1905.	1905	ilu			The Illini	0.75	314	522	1.0	s	1905.0	    	1905
OL7485000W	2328274	mdp.39015070477115	199223	PZ3.C2315I	Carr, Clark E.	Chicago;A. C. McClurg & co.;1904.	1904	ilu		History;Fiction;Illinois	The Illini	0.76	327	522	1.0	s	1904.0	    	1904
OL7485000W	2328274	uc1.b3624124	199223	PZ3.C2315I	Carr, Clark E.	Chicago;A. C. McClurg & co.;1904.	1904	ilu		History;Fiction;Illinois	The Illini	0.77	326	518	1.0	s	1904.0	    	1904
OL7485000W	2328274	uc2.ark+=13960=t4cn70536	199223	PZ3.C2315I	Carr, Clark E.	Chicago;A. C. McClurg & co.;1904.	1904	ilu		History;Fiction;Illinois	The Illini	0.74	306	520	0.999	s	1904.0	    	1904
OL7485000W	10028238	uc2.ark+=13960=t4gm84n52	7654588		Carr, Clark E.	Chicago;A. C. McClurg & co.;1920.	1920	ilu		History;Fiction;Illinois	The Illini	0.64	316	538	1.0	s	1920.0	    	1920
OL7485000W	10028238	uiuo.ark+=13960=t17m0693d	7654588		Carr, Clark E.	Chicago;A. C. McClurg & co.;1920.	1920	ilu		History;Fiction;Illinois	The Illini	0.61	296	538	1.0	s	1920.0	    	1920
OL7485000W	4603147	nyp.33433074808530	8658353		Carr, Clark E.	Chicago;A. C. McClurg;1905,c1904.	1904	ilu		History;Fiction;Illinois	The Illini	0.72	290	528	1.0	t	1905.0	1904	1905
OL7538246W	2625904	mdp.39015061869783	4977849	PZ3.T166Inq	Tappan, Eva March,	Boston;Lothrop, Lee & Shepard Co.;1903.	1903	mau		Queen of Great Britain;Fiction;1819-1901;Victoria	In the days of Queen Victoria	0.77	257	394	1.0	s	1903.0	    	1903
OL75487W	7670105	uc2.ark+=13960=t3mw2jt47	7705254		Yonge, Charlotte M.	London;Macmillan;1908.	1908	enk		Fiction;1542-1587;Mary;Queen of Scots	Unknown to history	0.89	591	624	1.0	s	1908.0	    	1908
OL75487W	577201	nyp.33433075861827	8669091		Yonge, Charlotte M.	New York;Macmillan and co.;1882.	1882	xx 		Fiction;1542-1587;Mary;Queen of Scots	Unknown to history;	0.89	588	622	1.0	s	1882.0	    	1882
OL75487W	577201	uiuo.ark+=13960=t45q5kw84	8669091		Yonge, Charlotte M.	New York;Macmillan and co.;1882.	1882	xx 	v.2	Fiction;1542-1587;Mary;Queen of Scots	Unknown to history;	0.89	280	296	1.0	s	1882.0	    	1882
OL75487W	577201	uiuo.ark+=13960=t9p27jq0v	8669091		Yonge, Charlotte M.	New York;Macmillan and co.;1882.	1882	xx 	v.1	Fiction;1542-1587;Mary;Queen of Scots	Unknown to history;	0.89	317	332	1.0	s	1882.0	    	1882
OL7549151W	1816160	uc2.ark+=13960=t07w6762r	7646072	PZ3.P125A	Packard, Frank L.	New York;George H. Doran Company;1917	1917	nyu			The adventures of Jimmie Dale	0.89	460	488	1.0	s	1917.0	    	1917
OL7562586W	6878691	uc2.ark+=13960=t6251h91w	7676117		Vance, Louis Joseph,	New York;Grosset & Dunlap;c1908.	1908	nyu			The black bag	0.9	449	466	1.0	s	1908.0	    	1908
OL7562586W	1855072	mdp.39015063977006	783526	PZ3.V277BL	Vance, Louis Joseph,	Indianapolis;The Bobbs-Merrill company;c1908	1908	inu			The black bag	0.89	458	482	1.0	s	1908.0	    	1908
OL7572062W	15270353	mdp.39015063916699	328605	Pz3.D986Mc	Dye, Eva Emery,	Chicago;A. C. McClurg & co.;1900.	1900	ilu		1784-1857;Oregon;Fiction;McLoughlin, John;History	McLoughlin and old Oregon;	0.59	212	398	1.0	s	1900.0	    	1900
OL7572062W	4109060	uc1.$b630636	12633785	PS3507.Y312M3 1902	Dye, Eva Emery,	Chicago;A.D. McClurg;1902 [c1900	1900	ilu		History;Hudson's Bay Company;swd;McLoughlin, John;1784-1857;Oregon;Biographie;Fiction;Northwest, Pacific	McLoughlin and old Oregon	0.72	222	396	1.0	t	1902.0	1900	1902
OL7572062W	4109060	uc2.ark+=13960=t6k06zb40	12633785	PS3507.Y312M3 1902	Dye, Eva Emery,	Chicago;A.D. McClurg;1902 [c1900	1900	ilu		History;Hudson's Bay Company;swd;McLoughlin, John;1784-1857;Oregon;Biographie;Fiction;Northwest, Pacific	McLoughlin and old Oregon	0.69	200	394	1.0	t	1902.0	1900	1902
OL76507W	1416920	uc2.ark+=13960=t6930w82k	7686277		Buchan, John,	London;New York;John Lane: the Bodley Head;1898.	1898	enk			John Burnet of Barns;	0.82	422	474	1.0	 	1898.0	    	1898
OL76582W	2404536	uva.x001993164	586540	PZ3.B851Po2	Buchan, John,	New York;George H. Doran company;c1916].	1916	nyu			The power-house	0.88	205	224	1.0	s	1916.0	    	1916
OL78039W	3083546	mdp.39015014648482	668517	PZ3.C786Au5	Cooper, James Fenimore,	Evanston, Ill.;The Golden-book press;1897.	1897	ilu			Autobiography of a pocket-handkerchief	0.88	249	272	1.0	s	1897.0	    	1897
OL788028W	1802945	uva.x000157545	9792464	PZ3.M32355B1	Mansfield, Katherine,	New York;A. A. Knopf;1921.	1921	nyu			Bliss	0.89	280	296	0.999	s	1921.0	    	1921
OL788028W	1802945	uva.x000158066	9792464	PZ3.M32355B1	Mansfield, Katherine,	New York;A. A. Knopf;1921.	1921	nyu			Bliss	0.89	280	296	1.0	s	1921.0	    	1921
OL788054W	467024	uc2.ark+=13960=t55d8t799	629760		Mansfield, Katherine,	New York;The Modern Library;1922	1922	nyu			The garden party	0.88	255	280	0.998	s	1922.0	    	1922
OL788067W	2495204	uc2.ark+=13960=t0wp9wh4k	6497587		Mansfield, Katherine,	London;Swift;1911?	1911	enk			In a German pension	0.89	245	264	1.0	s	1911.0	    	1911
OL789870W	3231751	mdp.39015024654231	1200078	PZ3.S9179Re	Strindberg, August,	New York and London;G. P. Putnam's sons;1913.	1913	xx 			The red room	0.8	358	412	1.0	s	1913.0	    	1913
OL789891W	1043850	mdp.39015000534241	1200076	PZ3.S9179On	Strindberg, August,	Cincinnati;Stewart & Kidd Company;1913.	1913	ohu			On the seaboard;	0.83	253	324	1.0	s	1913.0	    	1913
OL789891W	1043850	uc2.ark+=13960=t21c22020	1200076	PZ3.S9179On	Strindberg, August,	Cincinnati;Stewart & Kidd Company;1913.	1913	ohu			On the seaboard;	0.84	253	318	1.0	s	1913.0	    	1913
OL789891W	6832791	uc2.ark+=13960=t6zw1mx3g	7707206		Strindberg, August,	New York;Grosset & Dunlap;c1913	1913	nyu			On the seaboard;	0.77	253	312	0.998	r	1913.0	uuuu	1913
OL7972468W	21550960	mdp.39015035824963	207069	PZ3.R9158Ve 2	Von Arnim, Elizabeth,	Garden City, N.Y.;Toronto;Doubleday, Page & company;1921.	1921	nyu			Vera	0.89	319	338	1.0	s	1921.0	    	1921
OL7973256W	223142	uc1.b4103987	6155619		Bierce, Ambrose,	New York;Boni & Liveright;1918.	1918	xx 			Can such things be?	0.83	403	432	1.0	s	1918.0	    	1918
OL7973256W	223142	uc2.ark+=13960=t0js9jf6f	6155619		Bierce, Ambrose,	New York;Boni & Liveright;1918.	1918	xx 			Can such things be?	0.84	411	434	0.999	s	1918.0	    	1918
OL7973293W	710344	uc2.ark+=13960=t2j67935h	7678338		Bierce, Ambrose,	London;Chatto & Windus;1892.	1892	enk			In the midst of life	0.85	244	298	1.0	 	1892.0	    	1892
OL7973293W	1928290	nc01.ark+=13960=t46q2r28m	8884012	PZ3.B479I	Bierce, Ambrose,	New York and;London;G. P. Putnam's sons;1898.	1898	enk			In the midst of life;	0.89	360	382	1.0	s	1898.0	    	1898
OL7973293W	1928290	njp.32101013566920	8884012	PZ3.B479I	Bierce, Ambrose,	New York and;London;G. P. Putnam's sons;1898.	1898	enk			In the midst of life;	0.89	361	380	1.0	s	1898.0	    	1898
OL7973346W	1006629	uva.x000097958	9790481		Bierce, Ambrose,	New York;Washington;The Neale Publishing Company;1907.	1907	nyu			The monk and the hangman's daughter	0.84	143	178	1.0	s	1907.0	    	1907
OL8070950W	3122855	mdp.39015012316124	206914		Sabatini, Rafael,	New York;Grosset & Dunlap;1922.	1922	nyu		Adventure stories;Buccaneers;Fiction;Physicians	Captain Blood	0.88	348	391	1.0	s	1922.0	    	1922
OL8070950W	6173326	uc1.31158010464377	11719773		Sabatini, Rafael,	New York;McKinlay, Stone & Mackenzie;1922.	1922	nyu			Captain Blood	0.88	346	370	1.0	s	1922.0	    	1922
OL8070950W	2992438	uva.x000600659	9790453	PZ3.S113Ca	Sabatini, Rafael,	Boston;Houghton Mifflin;1922.	1922	mau			Captain Blood	0.89	356	372	1.0	s	1922.0	    	1922
OL8075019W	4887922	nyp.33433074807672	8658596	PZ3.B7367Se	Brand, Max,	New York;G. P. Putnam's Sons;1921.	1921	nyu			The seventh man	0.89	337	358	0.998	s	1921.0	    	1921
OL810457W	5517745	wu.89005389895	11986077	PZ3.L56Sp	Le Queux, William,	London;Hurst & Blackett, ltd.;1909.	1909	enk			Spies of the kaiser plotting the downfall of England	0.82	295	390	0.999	s	1909.0	    	1909
OL810501W	15687921	uc2.ark+=13960=t8mc91n0q	7700731		Le Queux, William,	London;Tower Publishing Company Limited;1895.	1895	enk		Defenses;Imaginary wars and battles;Great Britain	The great war in England in 1897	0.88	351	386	0.999	s	1895.0	    	1895
OL810504W	1813198	nyp.33433074878285	7689538	PZ3.L56Ma2	Le Queux, William,	New York;Macaulay Co.;c1921	1921	nyu			Mademoiselle of Monte Carlo	0.89	307	330	0.999	s	1921.0	    	1921
OL810504W	1813198	uc2.ark+=13960=t91839j7r	7689538	PZ3.L56Ma2	Le Queux, William,	New York;Macaulay Co.;c1921	1921	nyu			Mademoiselle of Monte Carlo	0.88	312	338	1.0	s	1921.0	    	1921
OL81258W	1192383	njp.32101068574464	8972382	PZ3.L4345 b P	Lawrence, D. H.	London;Duckworth & Co.;1914	1914	enk			The Prussian officer, and other stories	0.88	310	344	1.0	s	1914.0	    	1914
OL8127232W	4700468	njp.32101063605537	7655624		Chambers, Robert W.	New York;Grosset & Dunlap;c1905	1905	xx 			The reckoning	0.82	381	416	1.0	s	1905.0	    	1905
OL8127232W	4700468	uc2.ark+=13960=t8rb6wq8k	7655624		Chambers, Robert W.	New York;Grosset & Dunlap;c1905	1905	xx 			The reckoning	0.83	382	414	1.0	s	1905.0	    	1905
OL8127243W	270770	mdp.39015063511326	559880	PZ3.C355Fi	Chambers, Robert W.	New York;D. Appleton and company;1908.	1908	nyu			The firing line	0.89	514	538	1.0	s	1908.0	    	1908
OL8127243W	270770	njp.32101063605446	559880	PZ3.C355Fi	Chambers, Robert W.	New York;D. Appleton and company;1908.	1908	nyu			The firing line	0.89	514	542	1.0	s	1908.0	    	1908
