work_id	htid_count	oclc_variants	title_htrc	date_htrc	prob80_max	englishpct_max	htids	title	first_publish_year	author_names	edition_count	decade
OL715615W	6	3	Veranilda	1905	0.85	1.0	nyp.33433074856471|uc1.b4102835|uc2.ark+=13960=t6qz25s4p|mdp.39015000604424|uc2.ark+=13960=t55d8tg8z|nyp.33433074856406	Veranilda	1904	George Gissing	27	1900
OL715616W	1	1	Born in exile	1913	0.82	1.0	nyp.33433074920319	Born in exile	1892	George Gissing	30	1890
OL715617W	3	1	The town traveller	1898	0.89	1.0	mdp.39015000604366|uc2.ark+=13960=t3kw5dd7g|wu.89095151916	The town traveller	1898	George Gissing	28	1890
OL715619W	2	1	In the year of jubilee	1895	0.89	1.0	mdp.39015000604754|mdp.39015000604762	In the year of jubilee	1894	George Gissing	30	1890
OL715620W	4	2	The whirlpool	1897	0.9	1.0	mdp.39015000604226|nyp.33433074864608|uc1.b3322517|uc2.ark+=13960=t9p26z438	The whirlpool	1897	George Gissing	31	1890
OL715621W	1	1	The odd women	1893	0.89	1.0	njp.32101068598620	The odd women	1893	George Gissing	36	1890
OL7180408W	2	1	Tales from Boccaccio	1899	0.76	1.0	uc1.b14365|uc2.ark+=13960=t5p845v79	Decameron tales	1899	Giovanni Boccaccio|Peter Hainsworth	21	1890
OL7214655W	3	1	The motormaniacs	1905	0.87	1.0	mdp.39015021038693|mdp.39015063947439|uc2.ark+=13960=t50g3j83s	The Motormaniacs	1905	Lloyd Osbourne	17	1900
OL7305646W	2	2	The diary of a forty-niner	1920	0.61	1.0	yale.39002007021968|yale.39002004028271	The diary of a forty-niner	1906	Chauncey L. Canfield	11	1900
OL735266W	1	1	Some experiences of an Irish R. M	1903	0.83	1.0	uva.x000743454	Some experiences of an Irish R.M.	1899	E. OE. Somerville|Martin Ross	19	1890
OL739860W	1	1	Blood and sand;	1919	0.89	1.0	njp.32101068608114	Sangre y arena	1908	Vicente Blasco Ibáñez	37	1900
OL74467W	3	2	The strength of the strong	1911	0.78	1.0	uc1.b3550264|njp.32101071962003|uva.x000418931	The Strength of the Strong	1911	Jack London	36	1910
OL74475W	1	1	The abysmal brute	1913	0.87	1.0	uc2.ark+=13960=fk2z31np9g	The Abysmal Brute	1913	Jack London	23	1910
OL74484W	2	2	When God laughs	1911	0.9	1.0	mdp.39015021949915|mdp.39015012991629	When God Laughs and Other Short Stories	1911	Jack London	61	1910
OL74491W	2	1	The God of his fathers	1901	0.89	1.0	mdp.39015005215341|uc2.ark+=13960=t3319sx4v	The God of His Fathers	1901	Jack London	40	1900
OL74500W	2	1	South sea tales	1911	0.87	1.0	mdp.39015005752053|nyp.33433076076128	South Sea Tales	1911	Jack London	70	1910
OL7485000W	8	5	The Illini	1912	0.77	1.0	uiuo.ark+=13960=t5cc0wf0z|uc2.ark+=13960=t59c6sj6m|mdp.39015070477115|uc1.b3624124|uc2.ark+=13960=t4cn70536|uc2.ark+=13960=t4gm84n52|uiuo.ark+=13960=t17m0693d|nyp.33433074808530	The Illini	1904	Clark E. Carr	20	1900
OL7538246W	1	1	In the days of Queen Victoria	1903	0.77	1.0	mdp.39015061869783	In the Days of Queen Victoria	1903	Eva March Tappan	22	1900
OL75487W	4	2	Unknown to history	1908	0.89	1.0	uc2.ark+=13960=t3mw2jt47|nyp.33433075861827|uiuo.ark+=13960=t45q5kw84|uiuo.ark+=13960=t9p27jq0v	Unknown to history	1882	Charlotte Mary Yonge	15	1880
OL7549151W	1	1	The adventures of Jimmie Dale	1917	0.89	1.0	uc2.ark+=13960=t07w6762r	The Adventures of Jimmie Dale	1917	Frank L. Packard	24	1910
OL7562586W	2	2	The black bag	1908	0.9	1.0	uc2.ark+=13960=t6251h91w|mdp.39015063977006	The Black Bag	1908	Louis Joseph Vance	20	1900
OL7572062W	3	2	McLoughlin and old Oregon;	1900	0.72	1.0	mdp.39015063916699|uc1.$b630636|uc2.ark+=13960=t6k06zb40	McLoughlin and old Oregon	1900	Eva Emery Dye	18	1900
OL76507W	1	1	John Burnet of Barns;	1898	0.82	1.0	uc2.ark+=13960=t6930w82k	John Burnet of Barnes	1898	John Buchan	114	1890
OL76582W	1	1	The power-house	1916	0.88	1.0	uva.x001993164	The power-house	1916	John Buchan	175	1910
OL78039W	1	1	Autobiography of a pocket-handkerchief	1897	0.88	1.0	mdp.39015014648482	Autobiography of a Pocket-Handkerchief	1897	James Fenimore Cooper	22	1890
OL788028W	2	1	Bliss	1921	0.89	1.0	uva.x000157545|uva.x000158066	Bliss, and other stories	1900	Katherine Mansfield|Enda Duffy|Gerri Kimber|Todd Martin	68	1900
OL788054W	1	1	The garden party	1922	0.88	0.998	uc2.ark+=13960=t55d8t799	The Garden Party and other stories	1922	Katherine Mansfield	30	1920
OL788067W	1	1	In a German pension	1911	0.89	1.0	uc2.ark+=13960=t0wp9wh4k	In a German Pension	1911	Katherine Mansfield	39	1910
OL789870W	1	1	The red room	1913	0.8	1.0	mdp.39015024654231	The red room	1913	August Strindberg|Ellie Schleussner	40	1910
OL789891W	3	2	On the seaboard;	1913	0.84	1.0	mdp.39015000534241|uc2.ark+=13960=t21c22020|uc2.ark+=13960=t6zw1mx3g	I havsbandet	1890	August Strindberg	18	1890
OL7972468W	1	1	Vera	1921	0.89	1.0	mdp.39015035824963	Vera	1921	Elizabeth von Arnim|Dolors Udina Abelló|Ulrich Baer	55	1920
OL7973256W	2	1	Can such things be?	1918	0.84	1.0	uc1.b4103987|uc2.ark+=13960=t0js9jf6f	The Collected Works of Ambrose Bierce. Volume III. Can such things be? [42 stories]	1910	Ambrose Bierce	14	1910
OL7973293W	3	2	In the midst of life	1892	0.89	1.0	uc2.ark+=13960=t2j67935h|nc01.ark+=13960=t46q2r28m|njp.32101013566920	In the Midst of Life. Tales of Civilians	1891	Ambrose Bierce|A Bierce	86	1890
OL7973346W	1	1	The monk and the hangman's daughter	1907	0.84	1.0	uva.x000097958	The Collected Works of Ambrose Bierce. Volume VI. The Monk and the Hangman's Daughter / Fantastic Fables	1907	Ambrose Bierce	21	1900
OL8070950W	3	3	Captain Blood	1922	0.89	1.0	mdp.39015012316124|uc1.31158010464377|uva.x000600659	Captain Blood	1922	Rafael Sabatini	36	1920
OL8075019W	1	1	The seventh man	1921	0.89	0.998	nyp.33433074807672	The Seventh Man	1921	Frederick Faust	191	1920
OL810457W	1	1	Spies of the kaiser plotting the downfall of England	1909	0.82	0.999	wu.89005389895	Spies of the kaiser plotting the downfall of England	1909	William Le Queux	28	1900
OL810501W	1	1	The great war in England in 1897	1895	0.88	0.999	uc2.ark+=13960=t8mc91n0q	The great war in England in 1897	1894	William Le Queux	30	1890
OL810504W	2	1	Mademoiselle of Monte Carlo	1921	0.89	1.0	nyp.33433074878285|uc2.ark+=13960=t91839j7r	Mademoiselle of Monte Carlo	1921	William Le Queux	38	1920
OL81258W	1	1	The Prussian officer, and other stories	1914	0.88	1.0	njp.32101068574464	The Prussian Officer and Other Stories	1914	D. H. Lawrence	31	1910
OL8127232W	2	1	The reckoning	1905	0.83	1.0	njp.32101063605537|uc2.ark+=13960=t8rb6wq8k	The reckoning	1905	Robert W. Chambers	36	1900
OL8127243W	2	1	The firing line	1908	0.89	1.0	mdp.39015063511326|njp.32101063605446	The Firing Line	1908	Robert W. Chambers	62	1900
OL81276W	1	1	England, my England, and other stories	1922	0.82	1.0	nyp.33433074872932	England, my England	1915	D. H. Lawrence	35	1910
OL81287W	1	1	The lost girl	1920	0.83	1.0	uc1.b4091384	The Lost Girl	1920	D. H. Lawrence	38	1920
OL8137351W	1	1	Tom Swift among the diamond makers;	1911	0.89	0.999	uc2.ark+=13960=t3qv3cz8v	Tom Swift Among the Diamond Makers	1911	Howard Roger Garis	19	1910
OL8202749W	2	1	The solitary summer	1900	0.59	0.998	uc1.b3327310|uc2.ark+=13960=t9g44sp9b	The Solitary Summer	1899	Elizabeth von Arnim	72	1890
OL8249884W	4	2	The fifth string	1902	0.87	1.0	mdp.39015010952003|uc1.b3326099|uc2.ark+=13960=t49p2xc6b|uc2.ark+=13960=t94747j3z	The Fifth String	1902	John Philip Sousa	20	1900
OL8253768W	6	3	The four horsemen of the Apocalypse	1919	0.8	1.0	uc2.ark+=13960=t72v2gf9p|mdp.39015004048164|mdp.39015027190902|nyp.33433082486113|uc1.b3771269|uc2.ark+=13960=t3hx17x99	The Four Horsemen of the Apocalypse	1911	Vicente Blasco Ibáñez	27	1910
OL826549W	3	3	The romance of Leonardo da Vinci	1904	0.75	1.0	uc2.ark+=13960=t12n5rf40|uc2.ark+=13960=t81j9cs3j|nyp.33433068043060	Voskresshie bogi	1900	Dmitry Sergeyevich Merezhkovsky	31	1900
OL83840W	4	2	Tales of wonder	1916	0.77	1.0	uc1.b3550106|uc2.ark+=13960=t1jh3dk8s|loc.ark+=13960=t5x643157|uc2.ark+=13960=t12n5210d	The Last Book of Wonder	1916	Lord Dunsany	21	1910
OL83877W	2	1	The book of wonder	1913	0.75	1.0	uc1.b3552946|uc2.ark+=13960=t0ht2k606	The Book of Wonder	1912	Lord Dunsany	28	1910
OL83881W	2	1	Fifty-one tales	1919	0.65	1.0	njp.32101068177284|uc2.ark+=13960=t3vt1h58b	Fifty-one tales	1915	Lord Dunsany	179	1910
OL84352W	3	1	A thousand and one afternoons in Chicago	1922	0.77	1.0	nyp.33433074850094|uc1.$b367817|uc2.ark+=13960=t3nv9bd9d	1001 [i.e. A thousand and one] afternoons in Chicago	1922	Ben Hecht	30	1920
OL8470335W	5	2	Tales of war	1918	0.61	1.0	uc2.ark+=13960=t3xs5rf93|loc.ark+=13960=t4wh3568w|mdp.39015031231858|nyp.33433082486162|uc2.ark+=13960=t6h12zc73	Tales of War	1918	Lord Dunsany	26	1910
OL8470555W	2	1	Peregrine's progress	1922	0.89	1.0	mdp.39015063918497|uc2.ark+=13960=t3513x13q	Peregrine's Progress	1922	Jeffery Farnol	22	1920
OL8470559W	4	2	Beltane, the smith;	1915	0.7	1.0	uc2.ark+=13960=t2q52jt8k|nyp.33433075769061|uc1.b3346893|uc2.ark+=13960=t3707zh6n	Beltane the Smith	1915	Jeffery Farnol	28	1910
OL8470564W	4	3	The amateur gentleman	1913	0.9	1.0	mdp.39015063552882|nyp.33433075761464|uc2.ark+=13960=t90866j4w|uc1.b3834475	The amateur gentleman	1900	Jeffery Farnol	42	1900
OL8470720W	5	2	From the memoirs of a minister of France	1895	0.88	1.0	inu.30000011866112|uc2.ark+=13960=t1rf5sd81|mdp.39015063974953|uc1.b3327274|uc2.ark+=13960=t0pr7w14c	>From the Memoirs of a Minister of France	1895	Stanley John Weymann	59	1890
OL85189W	1	1	The unknown masterpiece =	1901	0.86	1.0	nc01.ark+=13960=t4sj2fw3s	Chef-d'oeuvre inconnu	1899	Honoré de Balzac	10	1890
OL85201W	4	1	Albert Savarus	1892	0.88	1.0	nyp.33433075807556|uc1.b317840|uc2.ark+=13960=t0rr1tc6b|uiuo.ark+=13960=t7rn33c69	Albert Savarus	1892	Honoré de Balzac	43	1890
OL85208W	3	3	The wild ass's skin	1906	0.89	1.0	mdp.39015011727131|uc2.ark+=13960=t3nv9dn3g|uc1.b4061811	The Magic Skin	1889	Honoré de Balzac	32	1880
OL85210W	4	3	The Chouans ;	1901	0.89	1.0	uc2.ark+=13960=t3805057m|uc2.ark+=13960=t6ww7f428|uc1.b317844|uc2.ark+=13960=t3125vb1t	The Chouans	1890	Honoré de Balzac	22	1890
OL85231W	3	2	Cousin Bette	1888	0.9	1.0	uc1.b317849|uc2.ark+=13960=t47p8zg77|uva.x000234049	La Cousine Bette	1888	Honoré de Balzac	45	1880
OL8538086W	1	1	The golden fleece;	1896	0.88	1.0	mdp.39015059378086	The Golden Fleece	1896	Julian Hawthorne	15	1890
OL8552750W	4	2	Captain January	1902	0.87	1.0	nyp.33433082230891|uc1.b3331887|uc2.ark+=13960=t3513vj43|mdp.39015063972569	Captain January	1890	Laura Elizabeth Howe Richards|Laura Richards	37	1890
OL8552774W	3	2	Melody	1893	0.86	1.0	nyp.33433082231139|nyp.33433082293717|wu.89070583919	Melody	1893	Laura Elizabeth Howe Richards	20	1890
OL859608W	1	1	Some Chinese ghosts	1887	0.53	0.999	uc2.ark+=13960=t77s7jb7z	Some Chinese ghosts	1887	Lafcadio Hearn	22	1880
OL859610W	2	1	Chita	1889	0.89	0.999	mdp.39015012214204|uc1.b4103183	Chita	1886	Lafcadio Hearn	23	1880
OL859613W	2	1	Kwaidan	1904	0.8	1.0	mdp.39015008023130|uc1.b4407864	Kwaidan	1904	Lafcadio Hearn	42	1900
OL8608145W	2	1	The poisoned pen	1911	0.87	1.0	nyp.33433076047707|uc2.ark+=13960=t2h708669	The Poisoned Pen	1911	Arthur B. Reeve	47	1910
OL8608152W	1	1	The treasure train	1917	0.88	1.0	uc2.ark+=13960=t2j67b77p	The Treasure Train (Craig Kennedy, Scientific Detective)	1917	Arthur B. Reeve	34	1910
OL8608163W	3	1	The gold of the gods	1915	0.89	0.999	nyp.33433076047855|uc2.ark+=13960=t2k64b03s|uc2.ark+=13960=t3vt1h10p	The Gold of the Gods	1915	Arthur B. Reeve	30	1910
OL8608165W	4	1	Guy Garrick	1914	0.89	1.0	nyp.33433076047657|nyp.33433076047665|uc2.ark+=13960=t0ns0m27b|uc2.ark+=13960=t50g3hd16	Guy Garrick	1912	Arthur B. Reeve	26	1910
OL861157W	2	1	The nameless castle;	1912	0.81	1.0	uc1.$b699605|uc2.ark+=13960=t1sf2sf2r	Névtelen vár	1895	Mór Jókai	23	1890
OL8718333W	4	2	A parody outline of history	1921	0.58	1.0	mdp.39015013750909|nyp.33433074803770|uc2.ark+=13960=t5k938742|uc2.ark+=13960=t39z92n8p	A Parody Outline of History	1921	Donald Ogden Stewart	19	1920
OL8718377W	4	2	The rise of Roscoe Paine	1912	0.9	1.0	mdp.39015014178282|uc2.ark+=13960=t1vd6p790|wu.89005392113|njp.32101068141991	The Rise of Roscoe Paine	1912	Joseph Crosby Lincoln	16	1910
OL8718378W	3	2	Cap'n Warren's wards	1913	0.9	1.0	mdp.39015023137584|mdp.49015002354018|uc2.ark+=13960=t5m902j58	Cap'n Warren's wards	1911	Joseph Crosby Lincoln	18	1910
OL8718383W	4	2	The Portygee;	1920	0.89	1.0	mdp.39015023072096|nyp.33433074788005|uc2.ark+=13960=t6k06z951|mdp.39015063923943	The Portygee	1920	Joseph Crosby Lincoln	20	1920
OL8718384W	3	1	Shavings	1920	0.9	1.0	mdp.39015063923968|njp.32101068142007|uc2.ark+=13960=t3tt4j662	Shavings	1918	Joseph Crosby Lincoln	17	1910
OL8722907W	1	1	An adventure with a genius;	1920	0.71	1.0	nyp.33433082363486	An Adventure with a Genius	1921	Alleyne Ireland	16	1920
OL8729099W	2	1	The curlytops on Star Island	1918	0.89	1.0	nyp.33433082303300|uc2.ark+=13960=t6c24sc6d	The Curlytops on Star Island	1918	Howard Roger Garis	20	1910
OL8729667W	2	2	The Hill;	1906	0.87	1.0	nyp.33433081580882|uc1.32106002018924	The Hill	1905	Horace Annesley Vachell|Keith Hale	30	1900
OL878922W	3	2	To let	1921	0.89	1.0	mdp.39015003681668|nyp.33433074855234|uc2.ark+=13960=t6zw1cd9r	To Let	1921	John Galsworthy	39	1920
OL879066W	1	1	In chancery	1920	0.89	1.0	nyp.33433074855432	In Chancery	1920	John Galsworthy	29	1920
OL879073W	4	2	Five Tales	1918	0.89	1.0	nyp.33433074855325|mdp.39015003679936|mdp.39015003679951|mdp.39015003679977	Five Tales	1918	John Galsworthy	21	1910
OL879082W	2	1	Fraternity	1909	0.84	0.999	mdp.39015004921915|uc2.ark+=13960=t5t72b219	Fraternity	1909	John Galsworthy	30	1900
OL879084W	2	1	The country house	1907	0.88	1.0	mdp.39015003679944|nyp.33433074855507	The country house	1907	John Galsworthy	33	1900
OL879086W	3	1	The dark flower	1913	0.84	1.0	mdp.39015065936125|nyp.33433074855333|uc2.ark+=13960=t0tq5ww18	The Dark Flower	1913	John Galsworthy	41	1910
OL879088W	2	1	The man of property	1906	0.89	1.0	nyp.33433074855382|uc2.ark+=13960=t3708064f	The Forsyte Saga (various novels)	1898	John Galsworthy	166	1890
OL879133W	2	1	Afoot in England	1911	0.51	1.0	njp.32101068583085|uc2.ark+=13960=t1jh3fv4v	Afoot in England	1909	W. H. Hudson	23	1900
OL879244W	1	1	The purple land	1922	0.81	1.0	mdp.39015005753168	The purple land	1904	W. H. Hudson	32	1900
OL890331W	9	4	Amazing marriage	1914	0.9	1.0	uc2.ark+=13960=t00004q0v|mdp.39015011356048|uc1.b4102212|mdp.39015030707379|mdp.39015030707395|mdp.39015065444971|mdp.39015065444989|uiuo.ark+=13960=t0ft97q57|uiuo.ark+=13960=t3611q55j	The amazing marriage	1895	George Meredith	22	1890
OL890334W	1	1	The tragic comedians;	1898	0.88	1.0	mdp.39015030763158	The tragic comedians	1880	George Meredith|William Melborne Meredith	27	1880
OL890340W	4	3	Diana of the Crossways	1897	0.89	1.0	uc2.ark+=13960=t3bz6461g|uc1.b4103990|uc2.ark+=13960=t0cv4pb8z|uc1.b4102745	Diana of the Crossways	1885	George Meredith	42	1880
OL890472W	5	2	Hester	1883	0.89	1.0	uc2.ark+=13960=t4xg9h40h|uiuo.ark+=13960=t2697q578|uiuo.ark+=13960=t6f19hx11|uiuo.ark+=13960=t6g16jt37|uc1.b4104873	Hester	1883	Margaret Oliphant	42	1880
OL890572W	1	1	So here then are dreams	1901	0.8	1.0	nyp.33433075742779	Dreams	1890	Olive Schreiner	29	1890
OL890573W	1	1	The story of an African farm	1888	0.8	1.0	mdp.39015002719386	The Story of an African Farm	1883	Olive Schreiner	51	1880
OL893601W	1	1	Bouvard and Pécuchet	1896	0.9	1.0	mdp.39015008160213	Bouvard et Pécuchet	1896	Gustave Flaubert	92	1890
OL93827W	16	2	The life work of Henri René Guy de Maupassant	1903	0.83	1.0	uc2.ark+=13960=t0gt5n51w|uc2.ark+=13960=t10p1cq47|uc2.ark+=13960=t2t44131x|uc2.ark+=13960=t3028wb9x|uc2.ark+=13960=t47p91d5k|uc2.ark+=13960=t5n879114|uc2.ark+=13960=t6nz8h083|uc2.ark+=13960=t7gq6z73r|uc2.ark+=13960=t7np23p8b|uc2.ark+=13960=t7tm78550|uc2.ark+=13960=t7wm19z33|uc2.ark+=13960=t9t151z79|uc2.ark+=13960=t9w09cz39|uva.x001137113|uva.x002400389|uva.x002707120	[The  life work of Henri René Guy de Maupassant]	1903	Guy de Maupassant	20	1900
OL93838W	1	1	Mont Oriol, or, A romance of Auvergne	1903	0.89	1.0	uc2.ark+=13960=t9p26x102	Mont-Oriol	1886	Guy de Maupassant	49	1880
OL93839W	11	4	The odd number	1917	0.86	1.0	pst.000029116232|mdp.39015033410278|uc2.ark+=13960=t0ms3rb3g|mdp.39015033410369|umn.31951d00531022n|umn.31951d005342220|umn.31951d00534224w|uva.x000379694|uva.x000421242|uva.x000968367|uva.x002404094	The odd number	1889	Guy de Maupassant	59	1880
OL93840W	2	1	Une vie	1889	0.89	1.0	uc1.b317784|uc2.ark+=13960=t2x34rn59	Une vie	1883	Guy de Maupassant	72	1880
OL93841W	4	3	Pierre et Jean;	1889	0.9	1.0	uc2.ark+=13960=t7np2bm2f|coo.31924111832873|uc2.ark+=13960=t43r0z87z|uc2.ark+=13960=t2b85bv0f	Pierre et Jean	1887	Guy de Maupassant	84	1880
OL942659W	5	2	La Belle Nivernaise	1899	0.88	1.0	uc1.b157441|uc2.ark+=13960=t6639n13h|mdp.39015024761184|uc1.b3127704|uc2.ark+=13960=t3vt1j559	La Belle-Nivernaise	1887	Alphonse Daudet	21	1880
OL942664W	4	3	Sappho	1899	0.89	1.0	uc1.b317915|uc2.ark+=13960=t9x062s02|nyp.33433075807838|uc2.ark+=13960=t2p55gt92	Sapho	1884	Alphonse Daudet	35	1880
OL94456W	4	1	The battle-ground	1902	0.89	1.0	mdp.39015003941070|mdp.39015003941096|nyp.33433074864921|uc1.b4381829	The battle-ground	1902	Ellen Anderson Gholson Glasgow	17	1900
OL95996W	1	1	The varmint	1910	0.89	1.0	uc2.ark+=13960=t0qr4r574	The varmint	1910	Owen Johnson	17	1910
OL96030W	2	1	Constance Dunlap, woman detective	1913	0.89	1.0	nyp.33433076048564|uc2.ark+=13960=t8z89353s	Constance Dunlap, woman detective	1913	Arthur B. Reeve	29	1910
OL96036W	2	1	The social gangster	1916	0.88	0.997	nyp.33433076047673|uc2.ark+=13960=t7sn02s2h	The social gangster	1916	Arthur B. Reeve	20	1910
OL96040W	2	1	The war terror	1915	0.89	1.0	uc2.ark+=13960=t2t43j57j|uc2.ark+=13960=t4dn40b1n	The War Terror	1915	Arthur B. Reeve	28	1910
OL96239W	1	1	Six feet four	1918	0.89	0.999	nyp.33433076067366	Six Feet Four	1918	Jackson Gregory	19	1910
OL9679346W	2	1	The monk and the hangman's daughter	1892	0.78	0.999	dul1.ark+=13960=t0wq0wv3h|nyp.33433079897819	The Monk and the Hangman's Daughter	1892	Ambrose Bierce|Adolphe Danziger De Castro|Richard Voss|G. Danziger	49	1890
OL9706147W	1	1	Revelations of a wife ;	1917	0.9	1.0	nyp.33433076069149	Revelations of a Wife	1917	Adele Garrison	19	1910
OL98505W	3	2	The fruit of the tree	1907	0.9	1.0	mdp.39015011001685|uc2.ark+=13960=t9c53fr56|uc2.ark+=13960=t0js9hr7j	The Fruit of the Tree	1907	Edith Wharton	40	1900
OL98515W	2	1	The reef; a novel	1912	0.84	1.0	nyp.33433076079064|uc2.ark+=13960=t5x63cb37	The Reef	1912	Edith Wharton	56	1910
OL98549W	2	1	The hermit and the wild woman, and other stories	1908	0.89	1.0	mdp.39015008471453|uc2.ark+=13960=t3513w02c	The Hermit and the Wild Woman and Other Stories	1908	Edith Wharton	15	1900
OL98572W	4	2	Sanctuary	1903	0.89	1.0	mdp.39015009098040|mdp.39015048847431|uc2.ark+=13960=t2q52gc7f|nyp.33433076074149	Sanctuary	1903	Edith Wharton	33	1900
OL98575W	5	2	The touchstone	1900	0.89	1.0	mdp.39015030719150|nyp.33433076074065|uva.x001120966|njp.32101068605789|uc2.ark+=13960=t6833p80z	The Touchstone	1900	Edith Wharton	47	1900
OL98576W	3	1	Madame de Treymes	1907	0.87	1.0	mdp.39015030719176|mdp.39015066059976|uc2.ark+=13960=t8qb9vx38	Madame de Treymes	1907	Edith Wharton	31	1900
OL98579W	4	1	Crucial instances	1901	0.8	1.0	mdp.39015014595980|mdp.39015030719192|uc1.b3864885|uc2.ark+=13960=t80k27t5p	Crucial Instances	1901	Edith Wharton	36	1900
OL98580W	3	1	The glimpses of the moon	1922	0.89	1.0	mdp.39015005391647|nyp.33433076079106|uc2.ark+=13960=t6pz5225b	The Glimpses of the Moon	1922	Edith Wharton	46	1920
OL98581W	5	2	The valley of decision;	1902	0.84	1.0	nyp.33433076074503|mdp.39015010563149|mdp.39015010692864|nyp.33433076074032|nyp.33433076074040	The Valley of Decision	1902	Edith Wharton	36	1900
OL98582W	1	1	Tales of men and ghosts	1910	0.9	1.0	uc2.ark+=13960=t6qz23d1g	Tales of Men and Ghosts	1910	Edith Wharton	38	1910
OL98584W	1	1	The greater inclination	1899	0.86	1.0	mdp.39015010759838	The Greater Inclination	1897	Edith Wharton	36	1890
OL989320W	1	1	The well of Saint Clare	1909	0.72	1.0	mdp.39015012966415	The well of Saint Clare	1909	Anatole France	20	1900
OL989333W	1	1	The gods are athirst ;	1913	0.85	1.0	uc2.ark+=13960=t3qv3fs8f	Les dieux ont soif	1900	Anatole France	54	1900
