work_key	edition_count	ocaid_count	ocaid_first
/works/OL76469W	130	1	scandaloffatherb0000unse
/works/OL262595W	130	19	adventures_gerard_1005_librivox
/works/OL2455093W	130	22	losthorizon0000hilt_x2y3
/works/OL1719792W	130	26	littlehouseonpra00wild_2
/works/OL1418226W	130	2	bwb_P9-CTW-950
/works/OL276321W	130	16	bostoniansoxford00henr
/works/OL76460W	129	2	incredulityoffat00ches
/works/OL8722831W	129	2	castlesinair00orcz
/works/OL2341792W	129	13	richardcarvel00churgoog
/works/OL69600W	128	6	paganpapers01grahgoog
/works/OL18521604W	128	9	insidecup00churrich
/works/OL250350W	128	2	deadmentellnotal00horn_0
/works/OL10267W	128	9	voldenuit0000sain_f1i2
/works/OL86319W	128	13	finneganswake0000joyc_i7p0
/works/OL15301657W	127	5	thelittleladyoft06455gut
/works/OL471610W	127	30	uncadavredanslab0000chri
/works/OL503529W	127	14	tragicsenseoflif00unam
/works/OL1917146W	127	12	thelandoflittler00austrich
/works/OL65437W	127	7	atfault0000chop_b3h6
/works/OL471895W	127	18	murderatvicarage0000chri
/works/OL2320021W	127	0	
/works/OL471771W	126	21	bwb_KR-314-514
/works/OL137389W	126	4	caseofjenniebric00rine
/works/OL151445W	126	7	tangled_tale_0911_librivox
/works/OL176062W	126	6	blindlove0000coll
/works/OL1168015W	125	8	burmesedaysnovel00orwe
/works/OL468404W	125	13	flappersphilosop0000fitz_r6i5
/works/OL18394W	124	1	littlewizardstor00baum
/works/OL2288673W	124	2	greeneyesofbast00rohm_0
/works/OL471603W	124	23	mysteryofbluetra00chri
/works/OL468479W	124	9	talesofjazzage0000fitz_i4w0
/works/OL137394W	123	4	Qwer
/works/OL15188919W	123	8	garlandforgirls00alcouoft
/works/OL17523W	123	4	brethren00hagggoog
/works/OL44993W	122	22	trumpetmajor0000hard_n0b1
/works/OL41068W	122	3	LeChatNoir
/works/OL20140W	121	3	indiantales0000kipl
/works/OL17506W	121	2	morningstar00hagg
/works/OL2564006W	121	17	taleofgenji0000unse
/works/OL41065W	121	3	EdgarAllanPoe_LaLettreVolee
/works/OL472542W	121	14	secretofchimneys0000chri_d1n0
/works/OL54902W	121	22	gentlemanfromin02tarkgoog
/works/OL471947W	121	19	bwb_KU-746-322
/works/OL24259W	120	7	brewstersmillion0000mccu
/works/OL17454W	120	2	pearlmaidentaleo00hagg
/works/OL509972W	120	2	cu31924013612555
/works/OL464288W	120	11	dollydialogues00hopeuoft
/works/OL1174969W	120	2	botchan00nats
/works/OL1719746W	120	17	littlehouseinbig00wild
/works/OL617847W	120	13	bwb_C0-AUJ-098
/works/OL472049W	120	16	evilundersunhe00chri
/works/OL804246W	119	10	lezroetlinfini0000koes
/works/OL1168030W	119	8	bwb_KP-150-212
/works/OL1517869W	119	1	doorwithsevenloc0000edga
/works/OL503478W	119	12	cihm_33023
/works/OL1836094W	118	2	snakeswordnovel00wrenrich
/works/OL22356W	118	8	erewhonrevisit00butl
/works/OL52259W	118	11	loveandmrlewish02wellgoog
/works/OL262554W	118	21	completesherlock00arth
/works/OL103375W	118	15	illumination00frediala
/works/OL118984W	118	12	nanathrifteditio00mile
/works/OL52263W	117	9	newmachiavelli0000hgwe_y6c6
/works/OL1487959W	117	6	ziskaproblemawi01coregoog
/works/OL472250W	117	31	isbn_9788492966646
/works/OL631007W	117	17	bwb_O5-ISL-570
/works/OL630881W	117	10	farewelltovalley0000unse
/works/OL76464W	116	1	secretoffatherbr00ches
/works/OL14872925W	116	18	changwazipipi0000lind
/works/OL27587809W	116	0	
/works/OL485553W	116	4	bwb_KU-210-642
/works/OL1794602W	116	5	cihm_93486
/works/OL1253281W	116	3	lordtonyswifeadv00orcz
/works/OL479183W	115	12	imalavoglia0000verg_s9c6
/works/OL1797757W	115	1	talleyrandmaximb00flet
/works/OL112003W	115	22	bwb_P9-DXW-973
/works/OL1106688W	115	22	twentyyearsathul0000adda_c1w5
/works/OL15400582W	115	15	raymondchandlero00chan
/works/OL2775801W	115	2	missbillymarrie00compgoog
/works/OL2234905W	115	9	strongpoison0000saye_x3v8
/works/OL76564W	114	1	sirquixoteofmoor00buch
/works/OL76507W	114	10	johnburnetofbarn0000buch_o2h3
/works/OL6438825W	114	1	chineseparrot0000bigg
/works/OL17441W	114	3	colonelquaritchv00hagg
/works/OL54897W	114	11	conquestcanaana02tarkgoog
/works/OL573191W	114	20	growthofsoil02hamsiala
/works/OL471905W	114	22	movingfinger0000chri_v8x2
/works/OL52260W	114	8	firstmeninmoon00welluoft
/works/OL471767W	113	22	agathachristiele0000unse
/works/OL5114614W	113	3	clover00cool
/works/OL1099693W	113	4	clipperofclouds00vernrich
/works/OL471891W	113	17	lamaisonbiscornu0000achr
/works/OL82925W	113	29	sanctuary0000unse_g9x3
/works/OL69153W	113	17	indian_summer_lw_1201
/works/OL36278W	113	2	isbn_9781481970778
/works/OL1794925W	112	10	vandoverbrute0000fran_m5c6
/works/OL626369W	112	11	bwb_O6-BJQ-874
/works/OL52261W	112	7	kippsstoryasimp01wellgoog
/works/OL2779741W	112	8	legacyshut00shut
/works/OL254062W	111	8	nybc204334
/works/OL262588W	111	16	micahclarkehisst00doyl
/works/OL472165W	111	20	agathachristiepe0000agat
/works/OL471983W	111	17	bwb_TI-355-705
/works/OL4112834W	111	2	silentwitness00free
/works/OL200006W	110	3	treeofheaven00sinc
/works/OL15236124W	110	4	mastermanotherpa0000tols_o0e1
/works/OL38876W	110	4	typhoon00conr
/works/OL471841W	110	21	herculepoirotsch0000agat
/works/OL471667W	110	17	rendezvousavecla0000agat
/works/OL96167W	110	16	strangemanuscrip0000demi_r9m2
/works/OL2455077W	110	14	goodbyemrchips0000hilt_f8i9
/works/OL1438050W	110	3	cannealvento0000dele_d2m5
/works/OL12824W	110	5	mymortalenemy0000will
/works/OL471666W	110	15	murderinretrospe00chri
/works/OL23197W	109	21	redpony00john
/works/OL76576W	109	6	blanketofdark0000buch
/works/OL482894W	109	21	bwb_P4-BBE-609
/works/OL1518031W	109	4	avenger0000wall
/works/OL176066W	109	3	guiltyriveranov00collgoog
/works/OL1064268W	109	1	eightstrokesofcl0000lebl
/works/OL68141W	108	20	jeanchristophe03rolluoft
/works/OL472572W	108	16	murderinmesopota0000unse
/works/OL1797754W	108	2	scarhavenkeep00fletuoft
/works/OL1285628W	108	6	bigbowmystery0000zang
/works/OL532399W	108	3	murderatvillaros0000maso
/works/OL503503W	108	6	abelsanchez0000unam
/works/OL835204W	108	12	nybc210925
/works/OL81292W	108	8	whitepeacocknove00lawrrich
/works/OL74488W	108	7	lostface00londiala
/works/OL109218W	108	14	clayhangerbenn00bennuoft
/works/OL472526W	107	20	hollowwinterbroo00agat
/works/OL76344W	107	8	flyinginn00ches
/works/OL647132W	107	7	missmapp0000bens
/works/OL631009W	107	14	laporteetroite0000gide_q2y0
/works/OL17507W	106	4	dashalsbanddeswa0000hagg
/works/OL472324W	106	23	deathinclouds0000chri
/works/OL471637W	106	18	cartessurtable0000chri_g0n2
/works/OL112797W	105	11	housebehindcedar0000ches_s2b0
/works/OL3335380W	105	15	bwb_P8-BJI-541
/works/OL437286W	105	8	amiscellanymen01chesgoog
/works/OL80946W	105	9	franchiseaffair0000teyj_k0g0
/works/OL4104766W	104	6	shipofishtar00merr
/works/OL1149244W	104	3	jeremyhamlet0000walp
/works/OL54901W	104	14	guestofquesnay0000tark_8
/works/OL471702W	104	21	patrioticmurders00chri
/works/OL5721436W	103	18	bwb_P8-CUC-823
/works/OL3528712W	103	5	chroniclesofclov00sakirich
/works/OL50103W	103	8	lordofworld0000bens_f3q5
/works/OL166970W	103	13	souvenirsdelamai14918gut
/works/OL471765W	103	19	threeacttragedy0000chri_r4e2
/works/OL731737W	103	10	anthem05rand
/works/OL938588W	102	12	elsenorpresident00astu
/works/OL262564W	102	5	parasitestory00doyluoft
/works/OL52256W	102	8	modernutopia0000well_393
/works/OL26460746W	102	9	lhistoiredunmech0000pott
/works/OL2646750W	102	4	cheerfulbyreque00ferbgoog
/works/OL962240W	102	10	justinedesade0000unse
/works/OL879000W	102	2	swansong00gals
/works/OL52258W	101	7	annveronica0000well
/works/OL17500W	101	0	
/works/OL241909W	101	7	bulldogdrummond0000sapp_u8i3
/works/OL273550W	101	4	lp_the-pit-and-the-pendulum_edgar-allan-poe-alexander-scourby
/works/OL2341852W	101	12	coniston00chur
/works/OL630884W	101	12	lasymphoniepasto0000gide_i6a1
/works/OL474125W	101	4	topperribaldadve0000thor
/works/OL1794681W	101	5	infreedomscauses00hentrich
/works/OL1795445W	100	20	cu31924021965011
/works/OL17492W	100	3	yellowgod00hagg
/works/OL36632W	100	9	laubergedelajama0000duma
/works/OL1168209W	100	5	keepaspidistrafl00orwe
/works/OL63072W	100	14	farewelltoarms0000hemi_u3y6
/works/OL1794947W	100	6	blix0000norr
/works/OL15031788W	99	9	smokebellew00londrich
/works/OL262583W	99	14	sirnigel0000doyl_a3j9
/works/OL54886W	99	5	beautifullady00tarkgoog
/works/OL109135W	98	9	cardstoryofadven0000benn_w5v8
/works/OL1418249W	98	10	returnoftarzan00burr
/works/OL2235005W	98	5	murdermustadvert00doro_0
/works/OL4322161W	98	1	fourpoolsmystery00websiala
/works/OL485554W	98	5	bwb_S0-AXU-705
/works/OL1149209W	98	3	abovedarkcircusa0000hugh
/works/OL1161171W	98	6	lanausee0000sart
/works/OL43369W	98	10	sketchesfromhunt00turg_1
/works/OL46241W	98	20	lesrobots0000isaa_s7t1
/works/OL5721413W	97	7	declinefall0000evel
/works/OL630975W	97	10	lafcadiosadventu0000gide
/works/OL472189W	97	15	dumbwitness0000chri_c3o2
/works/OL52247W	97	6	wheelsofchancebi00wellrich
/works/OL2775803W	97	2	cihm_83439
/works/OL23199W	96	16	canneryrowbystei0000unse
/works/OL47745W	96	6	waterofwondrousi00morrrich
/works/OL573192W	96	11	nybc207061
/works/OL2343325W	96	13	littleshepherdof00foxjiala
/works/OL503413W	96	11	cihm_35117
/works/OL5174423W	96	15	gangtieshizenyan0001suao
/works/OL38630W	96	13	almayersfolly0011unse
/works/OL27834207W	95	12	elretorndelsolda0000west
/works/OL4634861W	95	2	cu31924023399987
/works/OL278145W	95	7	isbn_9788132024729
/works/OL503492W	95	11	withfireswordhis00sienuoft
/works/OL4634860W	95	3	kailungsgoldenho0000bram_z7v0
/works/OL106081W	95	10	quietamerican00gree
/works/OL485652W	95	3	cihm_83440
/works/OL17533W	95	3	worldsdesire00hagguoft
/works/OL47266W	95	14	maltesefalcon0000dash_l8s6
/works/OL1794902W	95	7	dealinwheatother00norr
/works/OL61425W	94	14	leretourdecasano0000schn
/works/OL1515178W	94	8	cihm_66689
/works/OL4072567W	94	6	bobbseytwinsmerr00hope
/works/OL82870W	94	18	soundandfury00faul
/works/OL498411W	94	15	derverschollene0000kafk
/works/OL2441305W	94	11	lejardindessuppl00mirb
/works/OL4322168W	94	3	justpatty00compgoog
/works/OL6438819W	94	4	behindthatcurtai0000earl
/works/OL472328W	94	24	towardszero0001chri
/works/OL848885W	94	10	diaryofchamberma0000octa
/works/OL1064200W	93	5	ladoubleviedarse0000lebl
/works/OL471921W	93	18	leclubdumardicon0000chri_h8g8
/works/OL38815W	93	12	niggerofnarcissu00conr_0
/works/OL1168021W	93	4	comingupforair0000orwe
/works/OL503616W	93	7	saintmanuelbueno0000unam
/works/OL54899W	93	11	thetwovanrevels00tarkrich
/works/OL262591W	93	13	refugeestaleoftw00doyl
/works/OL462117W	92	11	auldlichtidylls00barrrich
/works/OL472388W	92	17	bwb_P7-ADD-059
/works/OL893601W	92	11	bouvardpecuchett0000flau
/works/OL1937854W	92	10	fixer00mala
/works/OL261866W	92	16	tropicofcancer0000unse
/works/OL1526742W	92	6	commonlaw00chamgoog
/works/OL51144W	92	13	elmergantrylewi00lewi
/works/OL115007W	92	6	nybc202635
/works/OL6585787W	92	6	figuresofearthco00cabe
/works/OL1139069W	92	8	oblomovromaninfi02goncuoft
/works/OL51146W	91	14	dodsworth0000sinc_h4c3
/works/OL15301659W	91	10	mutinyofelsinore00lond
/works/OL69161W	91	23	moderninstanceno00howerich
/works/OL24146W	91	11	bwb_O8-CYQ-138
/works/OL471784W	91	21	sevendialsmyster0000agat_z6b1
/works/OL1846074W	91	9	quiencuentalases00lowr
/works/OL276315W	91	5	aspernpapersdodo0000unse
/works/OL1088821W	91	4	monkoffifebein00lang
/works/OL1518049W	91	3	councilofjustice0000wall_d7u7
/works/OL259581W	91	7	worksofalexandre16duma
/works/OL166952W	91	3	whitenights0000dost
/works/OL1065770W	91	4	pharosegyptian00bootuoft
/works/OL970122W	90	12	emilunddiedetekt0000eric_e4u5
/works/OL4092663W	90	11	blackmoth0000geor_n0s5
/works/OL54854W	90	8	penrod1914tark
/works/OL24662570W	90	1	drthornepartone0000anth
/works/OL102746W	90	17	billybuddwithrea00melv
/works/OL288846W	90	9	lccn_62011012
/works/OL76561W	90	2	magicwalkingstic00buch
/works/OL66346W	90	23	deathofsalesman0000mill_w2u6
/works/OL17517W	90	7	swallow00hagg
/works/OL745027W	89	1	arboldelaciencia0000poba
/works/OL2746369W	89	30	clanofcavebearno01983auel
/works/OL118933W	89	11	laterre08563gut
/works/OL5533923W	89	13	gadflybyelvoynic0000unse
/works/OL630997W	89	7	weibizhizaozhe0000gide
/works/OL1003040W	89	3	domcasmurrooalie00scip
/works/OL471948W	89	16	bwb_KT-368-934
/works/OL3459530W	89	9	nielslyhne00jaco_0
/works/OL16044994W	88	2	greenemurdercase00vand
/works/OL2746368W	88	26	valleyofhorses00auel_0
/works/OL71072W	88	13	screwtapeletters0000csle_q1i1
/works/OL66575W	88	9	sanditon0000anot
/works/OL17514W	88	1	dawn0000unse_m5n8
/works/OL318899W	88	5	brokenwings0000kahi
/works/OL76586W	88	5	johnmacnab0000unse_e7m8
/works/OL5721394W	88	12	bridesheadrevisi00waug_0
/works/OL17491W	88	1	ladyofblossholme00hagg
/works/OL24151W	88	15	ebb00tidetrioquartstevrich
/works/OL8127249W	87	8	fightingchance00chamuoft
/works/OL23200W	87	11	moonisdownbyjohn0000john
/works/OL471664W	87	23	cinqheuresvingtc0000chri
/works/OL14867081W	87	10	buddenbrooks00mannrich
/works/OL2288677W	87	1	cu31924073203154
/works/OL28434W	87	11	lapiedadpeligros0000zwei
/works/OL2234807W	87	9	busmanshoneymoon00doro
/works/OL78359W	87	30	bwb_W8-BOB-095
/works/OL471898W	87	13	deathcomesasend00chri
/works/OL24656586W	87	11	pengcheshaonianb0000warn
/works/OL1794496W	87	11	bypikeanddykeat00browgoog
/works/OL715624W	87	21	privatepapersofh0000giss_w6e3
/works/OL144817W	87	11	cihm_16779
/works/OL52201W	87	6	lavisitameravigl0000well
/works/OL15134397W	86	6	zloigeniiniuilork00vand
/works/OL51125W	86	6	ourmrwrenn00lewiuoft
/works/OL7973293W	86	25	inmidstoflifetal00bierrich
/works/OL471870W	86	15	sadcypress00chri_0
/works/OL176079W	86	6	heartsciencestor0000coll
/works/OL176075W	86	6	jezebelsdaughter0000coll
/works/OL12799W	86	12	sapphiraslavegir0000will
/works/OL893948W	86	16	TheTemptationOfStAnthony
/works/OL115069W	86	7	moneychangers00sincuoft
/works/OL3389025W	86	3	houseofsouls00machuoft
/works/OL228717W	86	7	storyofsiegfried00bald2
/works/OL115067W	86	8	nybc213243
/works/OL2345179W	86	11	cruisecachalota00bullgoog
/works/OL41050W	85	5	masqueofreddeath0000harr
/works/OL3297469W	85	8	bwb_KU-447-452
/works/OL98586W	85	20	summer0000whar
/works/OL1948704W	85	20	fiveontreasureis0000blyt
/works/OL74483W	85	10	sonofsun00londrich
/works/OL879067W	85	24	bwb_S0-AHU-221
/works/OL262546W	85	14	roundredlampbei02doylgoog
/works/OL109230W	85	7	hildalessways00bennuoft
/works/OL66576W	85	12	bwb_O8-CVW-920
/works/OL15269096W	85	33	puddnheadwilsont00twai_1
/works/OL11449061W	85	2	1900orlastpresid0000inge
/works/OL1518055W	85	2	sandersofriver00walluoft
/works/OL23201W	85	14	tortillaflat0000stei_b4i1
/works/OL472279W	85	17	poraprzyplywu0000chri
/works/OL15259338W	85	1	riddleofnight00hans
/works/OL80945W	85	6	bratfarrar0000unse
/works/OL1796789W	84	19	seatsofmighty0000park
/works/OL2288670W	84	3	returnofdrfumanc00rohmiala
/works/OL2239465W	84	10	lacathdrale1910huys
/works/OL76574W	84	5	princeofcaptivit0000john_q7f3
/works/OL83871W	84	4	kingofelflandsda00lord
/works/OL15227626W	84	16	hanselgretel0000biro
/works/OL80941W	84	5	bwb_KS-633-535
/works/OL76562W	84	10	mountainmeadow00buch
/works/OL93841W	84	15	pierrejeanpengui00guyd
/works/OL1174972W	84	7	kokoro0000nats_b3p2
/works/OL1622748W	84	5	elfilibusterism00rizagoog
/works/OL626471W	84	11	arcadianadventur00leac_1
/works/OL15423W	84	7	saltedwithfirea00macdgoog
/works/OL2459837W	83	10	swallowsamazons0000rans_u2l3
/works/OL99537W	83	3	houseofarden00enes
/works/OL471928W	83	20	bwb_KU-799-942
/works/OL472508W	83	20	endlessnightchri00chri
/works/OL8127252W	83	5	cu31924022044972
/works/OL1064281W	83	4	lleauxtrentecerc0000maur
/works/OL18391W	83	1	cihm_79062
/works/OL5721423W	83	10	handfulofdust0000waug_w4u3
/works/OL37277W	83	15	bwb_S0-ALF-047
/works/OL5289607W	82	4	bluelagoon0000deve
/works/OL3481786W	82	1	dragonmurdercase0000ssva
/works/OL3335290W	82	6	bwb_KR-070-846
/works/OL1719794W	82	14	onbanksofplumcre0000wild_d8d3
/works/OL2341756W	82	7	cu31924022011336
/works/OL1487944W	82	4	vendettaorstoryo00core
/works/OL14877868W	82	3	granatupavesyjep00wild
/works/OL1285635W	82	14	childrenofzangwill00zanguoft
/works/OL15420W	82	6	bookofstrifeinfo00macd_0
/works/OL27106321W	82	0	
/works/OL262501W	82	9	thetragedyofthek12555gut
/works/OL17499W	82	3	doctortherne00hagg
/works/OL30046W	82	5	spinningwheelsto00alcoiala
/works/OL54155W	82	21	personalrecollec00twai
/works/OL54158W	82	14	mysterious_stranger_1206_librivox
/works/OL943918W	82	4	tiranobanderasno0000vall
/works/OL1388028W	81	14	oncefutureking0000thwh_t6o2
/works/OL485426W	81	5	driftfencegreatw0000unse
/works/OL1190289W	81	0	
/works/OL262360W	81	2	surprisingadvent00baum_0
/works/OL3472215W	81	4	reminiscencessto00lefe_488
/works/OL286565W	81	1	mikepsmith00pgwo
/works/OL485462W	81	5	knightsofrange0000grey
/works/OL52230W	81	9	mrbritlingseesit00well
/works/OL258416W	81	6	bridgeondrina00ivoa_0
/works/OL4322174W	81	3	whenpattywenttoc00webs
/works/OL39031W	81	9	inheritorsextrav00conr_0
/works/OL1149256W	81	1	prayerformyson00walp
/works/OL1149247W	81	2	portraitofmanwit00walp
/works/OL76452W	81	3	crimesofengland00ches
/works/OL485400W	81	11	arizonaames00grey
/works/OL7016939W	80	10	charwomansdaught0000step
/works/OL83012W	80	3	winnetounovel0000mayk
/works/OL27505305W	80	7	nightlifeofgods0000smit_g5c4
/works/OL5721472W	80	15	scoopetcpenguinb0000evel
/works/OL11158827W	80	1	canarymurdercase00vand
/works/OL54888W	80	6	hisownpeople00tarkrich
/works/OL7917284W	80	13	frenchmanscreek0000daph_v4v6
/works/OL1149275W	80	8	judithparis0000walp_n4k8
/works/OL118407W	80	7	onesimusmemoirso00abboiala
/works/OL510013W	80	3	mancouldstandup0000ford
/works/OL14869738W	80	2	wreckofthegolden01465gut
/works/OL2234815W	80	11	cloudsofwitness00saye
/works/OL46224W	80	20	foundationempire0000asim
/works/OL15439W	80	6	whatsminesmineco05969gut
/works/OL15133991W	79	1	bensonmurdercase00vand
/works/OL29984W	79	14	louisamay00alcorich
/works/OL15049906W	79	15	thumbelina0000ande_i9o1
/works/OL1088761W	79	12	aucassinnicolete00languoft
/works/OL4112814W	79	2	cihm_66447
/works/OL15086306W	79	4	bouledesuiffrenc0000guyd
/works/OL485440W	79	6	forlornriver00grey_0
/works/OL468564W	78	4	pathobbystories00fitz
/works/OL1518582W	78	12	lechateaudecassa0000smit
/works/OL10419085W	78	5	smtlichewerke7v8dost
/works/OL64466W	78	11	antichaynovel0000huxl
/works/OL1064267W	78	3	confessionsofars0000maur_x0k7
/works/OL3481806W	78	3	kennelmurdercase00ssva
/works/OL1168017W	78	4	clergymansdaught0000geor_y6a3
/works/OL6438806W	78	1	blackcamel00bigg
/works/OL69210W	78	7	kristinlabransd00unds
/works/OL25639159W	78	1	adventuresoftoms0000twai_m2t2
/works/OL510017W	78	4	nomoreparades0000ford_g7o2
/works/OL7917311W	78	8	mycousinrachel0000unse_v0w5
/works/OL96214W	78	1	manwhoendedwar00godf
/works/OL532450W	78	2	brokenroad00masouoft
/works/OL276338W	78	14	goldenbowl00jame
/works/OL455651W	78	24	completewritings15hawtuoft
/works/OL963341W	78	11	lesenfantsterrib0000coct_m4q9
/works/OL1517998W	78	1	secrethouse00walliala
/works/OL110971W	78	12	ficciones00borg
/works/OL462128W	78	6	whateverywomankn00barruoft
/works/OL54875W	78	7	inarenastoriesof00tarkuoft
/works/OL268399W	77	2	manydimensions00will
/works/OL1528794W	77	8	fivelittlepepper00sidn_2
/works/OL1185203W	77	7	isbn_2715801645
/works/OL115068W	77	5	metropolis0000upto_n1o3
/works/OL166968W	77	10	bwb_O5-QCZ-103
/works/OL3384226W	77	3	conanconqueror00howa
/works/OL27522092W	77	3	toppertakestrip0000thor
/works/OL3290739W	77	1	starmaker00stap
/works/OL151861W	77	15	runawaybunny0000brow
/works/OL9323423W	77	15	thurbercarnivala0000jame
/works/OL2239411W	77	11	enrouteh00huys
/works/OL1217994W	77	13	manhattantransfe0000john_y2p5
/works/OL510006W	77	2	somedonot0000fordp1
/works/OL1528827W	77	3	fivelittlepepper0000marg_t6n8
/works/OL1149265W	77	4	oldladies00walp_0
/works/OL731644W	77	8	atlasshrugged0000unse_p4l4
/works/OL2341751W	77	5	dwellingplaceli01churgoog
/works/OL52211W	77	5	talesofspaceandt00welluoft
/works/OL462127W	77	3	myladynicotinest00barr
/works/OL262576W	76	10	greatboerwar0000doyl_g6p4
/works/OL485680W	76	9	robbersroost0000grey_p6x1
/works/OL2700648W	76	4	aprisonerinfair01blacgoog
/works/OL472130W	76	18	norm00chri
/works/OL240335W	76	7	englishfairytale0000jose_t2m8
/works/OL1517988W	76	3	justmenofcordova0000unse
/works/OL76572W	76	7	courtsofmorning0000john
/works/OL1796043W	76	11	mrisaacsatalemo07crawgoog
/works/OL256387W	76	8	cihm_27950
/works/OL256386W	76	6	cihm_29174
/works/OL1868688W	76	7	pursuitofhousebo00banguoft
/works/OL1793197W	75	1	novelnotes00jeroiala
/works/OL2343882W	75	7	childofjago00morrrich
/works/OL21077191W	75	0	
/works/OL1794625W	75	3	amongmalaypirate00hent
/works/OL64391W	75	6	thosebarrenleave0000huxl
/works/OL80940W	75	8	maninqueue0000teyj_o7j5
/works/OL275128W	75	15	nativeson0000rich_x2d5
/works/OL5721561W	75	11	vilebodies0000waug_w4n0
/works/OL1515174W	75	5	cu31924013487511
/works/OL20155W	75	5	lelephantfidele0000kipl
/works/OL109153W	75	8	tracksoledaught00benngoog
/works/OL20154W	75	8	americannotes0000kipl_x0t3
/works/OL76587W	75	9	dancingfloorbuch0000john
/works/OL1774392W	75	8	mettleofpasture00alle
/works/OL575639W	75	5	warwithnewts00cape
/works/OL485671W	75	6	bwb_P9-ECX-738
/works/OL4104751W	75	0	
