openlibrary_work_key	selection_title	selection_author	selection_year	query	ia_num_found	ia_identifier	ia_title	ia_creator	ia_date	ia_year	ia_mediatype	ia_language	ia_collection
/works/OL31971259W	Heart of Darkness	Joseph Conrad	1899	"title:""Heart of Darkness"" AND creator:""Joseph Conrad"""	55	heartofdarknesss0000jose_e7r1	heart of darkness and the secret sharer	joseph conrad	1910-01-01T00:00:00Z	1910.0	texts	eng	['internetarchivebooks', 'fav-cristinapinkvarela', 'fav-schlagger', 'fav-supermega12']
/works/OL31971259W	Heart of Darkness	Joseph Conrad	1899	"title:""Heart of Darkness"" AND creator:""Joseph Conrad"""	55	in.ernet.dli.2015.176661	Youth Heart Of Darkness The End Or The Tether	Joseph Conrad	1902-01-01T00:00:00Z	1902.0	texts	eng	['digitallibraryindia', 'JaiGyan', 'fav-chs2017', 'fav-gregswaeg', 'fav-rickrhude', 'fav-weee0603']
/works/OL31971259W	Heart of Darkness	Joseph Conrad	1899	"title:""Heart of Darkness"" AND creator:""Joseph Conrad"""	55	bwb_S0-ABM-520	Heart of Darkness Almayer's Folly the Lagoon	Joseph Conrad	1960-01-01T00:00:00Z	1960.0	texts	eng	['internetarchivebooks', 'printdisabled', 'inlibrary']
/works/OL31971259W	Heart of Darkness	Joseph Conrad	1899	"title:""Heart of Darkness"" AND creator:""Joseph Conrad"""	55	isbn_9781494787738	Heart of Darkness	Joseph Conrad	2013-12-24T00:00:00Z	2013.0	texts	eng	['internetarchivebooks', 'printdisabled', 'fav-emrecaliskana', 'fav-jeunej']
/works/OL31971259W	Heart of Darkness	Joseph Conrad	1899	"title:""Heart of Darkness"" AND creator:""Joseph Conrad"""	55	heart_of_darkness_ver4_2110_librivox	Heart of Darkness (version 4)	Joseph Conrad	2021-10-26T00:00:00Z	2021.0	audio	eng	['librivoxaudio', 'audio_bookspoetry', 'fav-artatjays', 'fav-bluealways', 'fav-boogerbell13', 'fav-brittcleaver', 'fav-chapalan', 'fav-chrisstarkiller', 'fav-coogangildersleeve', 'fav-dave_kent', 'fav-diana_bloem321', 'fav-dodofilm', 'fav-e_blackadder', 'fav-lightcrystal', 'fav-mpsawyersci', 'fav-mrmagik3805', 'fav-phil26480', 'fav-rooster4204', 'fav-tariqdotpng', 'fav-thewbm', 'fav-whinsill']
/works/OL31971259W	Heart of Darkness	Joseph Conrad	1899	"title:""Heart of Darkness"" AND creator:""Joseph Conrad"""	55	heartofdarkness0000jose	heart of darkness	Joseph conrad	1966-01-01T00:00:00Z	1966.0	texts	eng	['internetarchivebooks', 'inlibrary', 'printdisabled']
/works/OL31971259W	Heart of Darkness	Joseph Conrad	1899	"title:""Heart of Darkness"" AND creator:""Joseph Conrad"""	55	heart_of_darkness	Heart of Darkness	Joseph Conrad	2006-03-11T00:00:00Z	2006.0	audio	eng	['librivoxaudio', 'audio_bookspoetry', 'fav-1jgb', 'fav-_riel', 'fav-aarahjay', 'fav-aaronmorgan', 'fav-abluesnowman', 'fav-academicglitter', 'fav-ad_thomas151', 'fav-adam_kr_l', 'fav-aeva9', 'fav-aflowersour', 'fav-agnieszka_dzieko_ska', 'fav-aimzzz', 'fav-akubia', 'fav-al_dininno', 'fav-alexander_arvid_atsinch', 'fav-alison_p_hunter', 'fav-allie576', 'fav-alyxvance', 'fav-angelica895', 'fav-anton_nikolov456', 'fav-anya187', 'fav-anzieboo', 'fav-apkaoni', 'fav-ariar244', 'fav-arnold313', 'fav-artatjays', 'fav-arvid_hedberg', 'fav-ashutosh_tripathi653', 'fav-azzafeez', 'fav-b_c_lyles', 'fav-bap_industries', 'fav-barry_wyatt_jr', 'fav-barrybonds', 'fav-bastorms', 'fav-beck592', 'fav-beergardenlover69', 'fav-bhern87', 'fav-bigola_', 'fav-blommien', 'fav-bo7777', 'fav-bob_curren', 'fav-bobcool', 'fav-brad_apos_s_screenname', 'fav-brainfood41', 'fav-brandon_leiner966', 'fav-bricc_noun', 'fav-caleb_santiago396', 'fav-captarne', 'fav-carolinagrimmy', 'fav-cedmison', 'fav-chapalan', 'fav-charlie_kliewer', 'fav-cheryltoniveronicabetty', 'fav-chevellereadsbooks', 'fav-chiangmaitook1962', 'fav-chris4you', 'fav-chrisrd', 'fav-christineepreece', 'fav-cindy2786', 'fav-citron', 'fav-clarkesmv', 'fav-cloverhillsschoolhouse', 'fav-colbycheese22322', 'fav-coogangildersleeve', 'fav-cookie20185079', 'fav-cpdoyletulsa', 'fav-crovalkyrie', 'fav-curiousmap', 'fav-curry198', 'fav-cuthbert1516', 'fav-cybourgeois', 'fav-dadeo_lazer', 'fav-dahszil', 'fav-dalessg', 'fav-dan_galvin', 'fav-daniel_tanase', 'fav-dankr_g', 'fav-darren_mac_lennan', 'fav-ddoherty7211', 'fav-dereckg52', 'fav-des_tiny', 'fav-detrabal', 'fav-diego_lee_rot', 'fav-dilloar', 'fav-dominart', 'fav-donatella_soul', 'fav-driedarchivist', 'fav-drysz', 'fav-duncan-lithgow', 'fav-durga_rebbapragada', 'fav-dzana_todosijevic147', 'fav-e_sousa', 'fav-elijahbv', 'fav-emma_hughett', 'fav-emrat', 'fav-enorst', 'fav-erichardson1166', 'fav-erik_jon_sturgeon', 'fav-ethan_hopson', 'fav-fantasiaonvhs', 'fav-farticusmaximus444', 'fav-ferfbarros20', 'fav-flickswave', 'fav-fofoalyafai1', 'fav-for_project', 'fav-fortyseven', 'fav-gabriela_mendiburu', 'fav-gaslit2018', 'fav-gavin_jones496', 'fav-ghostmachine98', 'fav-gkat1_168', 'fav-glennorlando', 'fav-glickmandigitalmedia', 'fav-gmccrea', 'fav-grumpygun', 'fav-gunlimited_ammo', 'fav-gvi55', 'fav-hannelore_brams', 'fav-hardcore_collector', 'fav-howmuchwood', 'fav-hudsonsgrill', 'fav-ieetbugs', 'fav-igor365472', 'fav-ijustwantascreennamealready', 'fav-imam15', 'fav-iqrah_i', 'fav-irlnormalgrl', 'fav-itsfran', 'fav-j_erwin', 'fav-j_m_oxley', 'fav-jacknjellify_bfb', 'fav-jacob_hill336', 'fav-jacob_nathaniel_metcalf', 'fav-jadethelonelysiren365', 'fav-jaidenman', 'fav-james_gidman', 'fav-jamesmac003', 'fav-jasminescholz', 'fav-javiesdane', 'fav-jayla3', 'fav-jciambriello', 'fav-jen_vcg', 'fav-jeremia_w', 'fav-jetmorgann', 'fav-jgherbst', 'fav-jgkelly', 'fav-jimijazz7', 'fav-jj_mansfield', 'fav-jjseoane', 'fav-joan_winters', 'fav-john_ball496', 'fav-john_murphy536', 'fav-johnpowersproductions', 'fav-joseph_furtado', 'fav-joseph_garcia574', 'fav-joshuapeter', 'fav-juna575', 'fav-kace934', 'fav-karekare344', 'fav-kclb666', 'fav-kevbackchat', 'fav-kianakiana', 'fav-kiriftw', 'fav-kkchess3', 'fav-kklemp', 'fav-ktw897', 'fav-kumari_poonam', 'fav-lakishae9', 'fav-lalanigan', 'fav-lerickson22', 'fav-lewsann', 'fav-lily_demarest', 'fav-lipi_wadhawan', 'fav-lisalaree', 'fav-logicalpenguin', 'fav-lord_pasta328', 'fav-lovely_lolly', 'fav-lovlaener', 'fav-luca_h875', 'fav-luke_story', 'fav-m1680', 'fav-m3hsam', 'fav-mac_o670', 'fav-majdolin1', 'fav-majormoose', 'fav-mantaylo', 'fav-marcus_lutz', 'fav-mariana_garcia225', 'fav-marisadewinter', 'fav-markdeham', 'fav-marklesh', 'fav-marlico', 'fav-marxengels', 'fav-mattreadghall', 'fav-max_serretti_godoy', 'fav-maya_l_r', 'fav-mazzuma', 'fav-medha_tiwari', 'fav-merari_mendoza_caballero', 'fav-mezzanom', 'fav-miawin', 'fav-mijofree', 'fav-mikev3', 'fav-mirreople', 'fav-miru-cris', 'fav-mishi_bloom', 'fav-mnemosyne_the_green-eyed_goddess', 'fav-mohamed_hussien_56', 'fav-momo_lambert', 'fav-motheyez', 'fav-mr_marsh480', 'fav-mrkatoto', 'fav-mts6bp', 'fav-n4imaaa', 'fav-naheem', 'fav-neal_fitzgerald', 'fav-nefariousneutron', 'fav-nick_cruise', 'fav-nicolas_savage', 'fav-nicolas_ulloa', 'fav-nietzschean', 'fav-night_dreamer', 'fav-nikkisdream', 'fav-noah_kleiman', 'fav-noirion', 'fav-nolantepm', 'fav-nooner66', 'fav-nous211', 'fav-novus1222', 'fav-offgridcolorado', 'fav-onlyme52', 'fav-ortizperham', 'fav-p-rob', 'fav-paavo_zatopek', 'fav-paljaske', 'fav-paloi_ploi_paloi', 'fav-paolauf', 'fav-pastismyself', 'fav-phantom-queen', 'fav-phyllis_montgomery', 'fav-platformaster43', 'fav-prash232', 'fav-prashant_pc', 'fav-q-pa', 'fav-rachel_m_m', 'fav-randy_grundmann', 'fav-ricciamitrano', 'fav-robert_lewis458', 'fav-rocketeer245', 'fav-rokovino_yalietsu', 'fav-ronald_duane_cochran', 'fav-rraaeell', 'fav-rthomas_sc', 'fav-rtw333', 'fav-runedust', 'fav-ryan_neale', 'fav-said_oubaidou', 'fav-salulilu', 'fav-sam_simmons587', 'fav-santoro_candelora', 'fav-satori_in_life', 'fav-scumfucker', 'fav-sdfain13', 'fav-sean_kula', 'fav-sergepaul', 'fav-shay_clarisse', 'fav-shortride', 'fav-simiou_is_real', 'fav-sjl1327', 'fav-skidmike', 'fav-spectralsnorlax', 'fav-spudmacheen', 'fav-starchief5', 'fav-starybrights', 'fav-stephen_serna', 'fav-steveb_1984', 'fav-steven_lyng640', 'fav-stinkers', 'fav-sultan_ahmed876', 'fav-supermegapasta', 'fav-suzi23173', 'fav-t_a_sochorov_', 'fav-taryn_manzini', 'fav-tatum_liebisch', 'fav-teddfromchopped', 'fav-thadsand', 'fav-the_mildman', 'fav-the_rootman', 'fav-thegreenflyingkiwi', 'fav-theocchiolistrift', 'fav-thewbm', 'fav-thewildhoneybee', 'fav-thomjanssen', 'fav-tidbitliz', 'fav-totalwar1984', 'fav-totuhn', 'fav-treegr0w', 'fav-tremayne3000', 'fav-trifonenko', 'fav-troyhausmann', 'fav-tubaliz1', 'fav-tuckerboy_2', 'fav-tunathecat', 'fav-tygrc', 'fav-user229807', 'fav-v_mango', 'fav-valeria_barbon', 'fav-vavara', 'fav-veeeeeeeee', 'fav-vigneswara_prabhu', 'fav-vladimiro_sousa', 'fav-vlcdvd', 'fav-waghobha', 'fav-whitelotusalchemist', 'fav-whobyfire', 'fav-whole_sky_heidi', 'fav-william_jenkins894', 'fav-winning-pair', 'fav-wonderous', 'fav-wrongwaycorrigan', 'fav-x_world', 'fav-xeracea', 'fav-yangzi-jin_collective', 'fav-yoursmerlyn', 'fav-zaclee', 'fav-zimm28_hotmail_com', 'fav-zookeepergracie', 'fav-zoriahnyc']
/works/OL31971259W	Heart of Darkness	Joseph Conrad	1899	"title:""Heart of Darkness"" AND creator:""Joseph Conrad"""	55	bwb_S0-DNJ-645	Heart of Darkness	Joseph Conrad	1966-01-01T00:00:00Z	1966.0	texts	eng	['internetarchivebooks', 'printdisabled', 'inlibrary', 'fav-sarkar99']
/works/OL31971259W	Heart of Darkness	Joseph Conrad	1899	"title:""Heart of Darkness"" AND creator:""Joseph Conrad"""	55	heartofdarknessa0000jose_r6c4	Heart of Darkness (AmazonClassics Edition)	Joseph Conrad	2017-10-08T00:00:00Z	2017.0	texts	eng	['internetarchivebooks', 'inlibrary', 'printdisabled']
/works/OL31971259W	Heart of Darkness	Joseph Conrad	1899	"title:""Heart of Darkness"" AND creator:""Joseph Conrad"""	55	isbn_9780760717769	Heart of Darkness and Other Stories	Joseph Conrad	1995-01-01T00:00:00Z	1995.0	texts	English	['internetarchivebooks', 'inlibrary', 'printdisabled', 'fav-elznix', 'fav-ratbuffalo', 'fav-sarkar99', 'fav-sof_a_di_nubila']
/works/OL31971259W	Heart of Darkness	Joseph Conrad	1899	"title:""Heart of Darkness"" AND creator:""Joseph Conrad"""	55	heartofdarknessn0000jose	HEART OF DARKNESS, New Edition	Joseph Conrad	2015-02-06T00:00:00Z	2015.0	texts	eng	['internetarchivebooks', 'inlibrary', 'printdisabled']
/works/OL31971259W	Heart of Darkness	Joseph Conrad	1899	"title:""Heart of Darkness"" AND creator:""Joseph Conrad"""	55	heart-of-darkness-joseph-conrad	Heart Of Darkness | Joseph Conrad	Joseph Conrad			texts		['opensource', 'fav-haight1968']
/works/OL31971259W	Heart of Darkness	Joseph Conrad	1899	"title:""Heart of Darkness"" AND creator:""Joseph Conrad"""	55	heart_of_darkness_1203_librivox	Heart of Darkness (version 2)	Joseph Conrad	2012-03-13T00:00:00Z	2012.0	audio	eng	['librivoxaudio', 'audio_bookspoetry', 'fav-9933706', 'fav-ayoub_el_majjaoui', 'fav-beecee_beats', 'fav-blackflower3', 'fav-c_c_wallace', 'fav-chapalan', 'fav-chronicler_strick', 'fav-clarkesmv', 'fav-dalessg', 'fav-dameyers', 'fav-dan_galvin', 'fav-danyboyorlov', 'fav-dilloar', 'fav-dodofilm', 'fav-drahmad2004', 'fav-fredcoolins', 'fav-glickmandigitalmedia', 'fav-gonova', 'fav-isabela387', 'fav-jack_attack483', 'fav-jack_the_ripper_08', 'fav-jefitha_karimurio', 'fav-jnavin', 'fav-john_ball496', 'fav-john_gregan', 'fav-john_t_cisar', 'fav-juliemarie', 'fav-jwilliamduff', 'fav-kachbrian', 'fav-kenc-side', 'fav-kiriftw', 'fav-kumquat_cat', 'fav-lecamponesa', 'fav-lexicona', 'fav-maggie_biglou', 'fav-manhattansunrise', 'fav-mattcampau', 'fav-mazzuma', 'fav-mrmagik3805', 'fav-nosibor', 'fav-ohkegnu_', 'fav-orbitalstations', 'fav-paloi_ploi_paloi', 'fav-patrick_frazier405', 'fav-penandinkartist', 'fav-platformaster43', 'fav-pumpkinprincess', 'fav-ranmusill', 'fav-rga_us', 'fav-rojo_02', 'fav-ronald_duane_cochran', 'fav-rooster4204', 'fav-samuel_martin612', 'fav-saohara', 'fav-shariqa_nida', 'fav-stewyg27', 'fav-stinkers', 'fav-super5555', 'fav-thegreenflyingkiwi', 'fav-therightnews', 'fav-thewildhoneybee', 'fav-triplelauren', 'fav-troyhausmann', 'fav-uh_clem', 'fav-wooly_mammoth', 'fav-x_world', 'fav-zachary_kuenzli']
/works/OL31971259W	Heart of Darkness	Joseph Conrad	1899	"title:""Heart of Darkness"" AND creator:""Joseph Conrad"""	55	heartofdarknesso0000jose_s1q0	Heart of Darkness an Outpost of Progress the Lagoon	Joseph Conrad	1966-01-01T00:00:00Z	1966.0	texts		['internetarchivebooks', 'printdisabled', 'inlibrary']
/works/OL31971259W	Heart of Darkness	Joseph Conrad	1899	"title:""Heart of Darkness"" AND creator:""Joseph Conrad"""	55	bwb_KU-999-817	YOUTH HEART OF DARKNESS	Joseph Conrad	1967-01-01T00:00:00Z	1967.0	texts	Eng	['internetarchivebooks', 'printdisabled', 'inlibrary']
/works/OL31971259W	Heart of Darkness	Joseph Conrad	1899	"title:""Heart of Darkness"" AND creator:""Joseph Conrad"""	55	bwb_S0-ECA-702	Heart of Darkness and The Secret Sharer	Joseph Conrad	1910-01-01T00:00:00Z	1910.0	texts	eng	['internetarchivebooks', 'fav-d_nermeister2000']
/works/OL31971259W	Heart of Darkness	Joseph Conrad	1899	"title:""Heart of Darkness"" AND creator:""Joseph Conrad"""	55	heart-of-darkness-joseph-conrad_202511	Heart Of Darkness - Joseph Conrad	Joseph Conrad			texts	eng	['opensource', 'fav-knuckleshedgehog88']
/works/OL31971259W	Heart of Darkness	Joseph Conrad	1899	"title:""Heart of Darkness"" AND creator:""Joseph Conrad"""	55	bwb_S0-DNN-146	youth heart of darkness and the end of the tether	joseph conrad	1902-01-01T00:00:00Z	1902.0	texts	eng	['internetarchivebooks', 'fav-kokigay108']
/works/OL31971259W	Heart of Darkness	Joseph Conrad	1899	"title:""Heart of Darkness"" AND creator:""Joseph Conrad"""	55	YouthHeartOfDarknessTheEndOrTheTether	Youth, Heart Of Darkness, The End Of The Tether	Joseph Conrad	1902-01-01T00:00:00Z	1902.0	texts	English	['millionbooks', 'universallibrary', 'fav-eee321', 'fav-mrdefleur', 'fav-ramap', 'fav-weee0603']
/works/OL31971259W	Heart of Darkness	Joseph Conrad	1899	"title:""Heart of Darkness"" AND creator:""Joseph Conrad"""	55	heartofdarkness0000unse_v5z8	Heart of Darkness	Joseph Conrad	2020-01-01T00:00:00Z	2020.0	texts		['internetarchivebooks', 'printdisabled']
/works/OL31971259W	Heart of Darkness	Joseph Conrad	1899	"title:""Heart of Darkness"" AND creator:""Joseph Conrad"""	55	heartofdarknesss0000unse_v4x2	Heart of darkness and the secret sharer	Joseph Conrad	1950-01-01T00:00:00Z	1950.0	texts	eng	['internetarchivebooks', 'printdisabled']
/works/OL31971259W	Heart of Darkness	Joseph Conrad	1899	"title:""Heart of Darkness"" AND creator:""Joseph Conrad"""	55	bwb_C0-ACB-623	Heart of Darkness: Almayer's Folly: The Lagoon	Joseph Conrad	1960-01-01T00:00:00Z	1960.0	texts		['internetarchivebooks', 'printdisabled', 'inlibrary']
/works/OL31971259W	Heart of Darkness	Joseph Conrad	1899	"title:""Heart of Darkness"" AND creator:""Joseph Conrad"""	55	1899heartofdarknessconradfebmaraprilblackwoodsmagazine	1899 The Heart Of Darkness Feb Mar April in Blackwood's Magazine	Joseph Conrad	1899-01-01T00:00:00Z	1899.0	texts	English	['magazine_clippings', 'magazine_rack', 'fav-al_haas', 'fav-asu12000', 'fav-captainstarchaser', 'fav-clara_chelers', 'fav-dieg02424', 'fav-donatella_soul', 'fav-fiiku', 'fav-garrett_vance', 'fav-heidio77', 'fav-hillsee5966', 'fav-lenakarlsson', 'fav-mosull', 'fav-mrmagik3805', 'fav-rbscottie', 'fav-so_troy']
/works/OL31971259W	Heart of Darkness	Joseph Conrad	1899	"title:""Heart of Darkness"" AND creator:""Joseph Conrad"""	55	joseph-conrad-heart-of-darkness-1902-read-by-scott-dewey	Joseph Conrad, Heart Of Darkness ( 1902) Read By Scott Dewey	Joseph Conrad (original author); Scott Dewey (voiceover/audiobook)	2020-05-03T00:00:00Z	2020.0	audio	eng	['opensource_audio', 'community']
/works/OL31971259W	Heart of Darkness	Joseph Conrad	1899	"title:""Heart of Darkness"" AND creator:""Joseph Conrad"""	55	isbn_9783946571322	Heart of Darkness	Joseph Conrad	2016-08-15T00:00:00Z	2016.0	texts	eng	['internetarchivebooks', 'inlibrary', 'printdisabled', 'fav-greyeminence', 'fav-seawriter', 'fav-shoaib_rasool843']
/works/OL31971259W	Heart of Darkness	Joseph Conrad	1899	"title:""Heart of Darkness"" AND creator:""Joseph Conrad"""	55	heart-of-darkness-1993	Heart Of Darkness (1993)	TNT, Joseph Conrad, Nicholas Roeg	1993-01-01T00:00:00Z	1993.0	movies	eng	['opensource_movies', 'fav-awaozer', 'fav-chandler0201', 'fav-charlie75', 'fav-clockeye', 'fav-dalessg', 'fav-fawnsqueak', 'fav-gus_lizalde', 'fav-ianmooreplaysfiddle', 'fav-j_a_1969', 'fav-katie_rvw_horton_gmail_com', 'fav-ledabe', 'fav-lgmrauthor', 'fav-lostyhighway', 'fav-macareuxmoine', 'fav-marko5479', 'fav-mirreople', 'fav-mmos', 'fav-pen2', 'fav-sameermadh', 'fav-sbd2c', 'fav-tiberias_beauregard', 'fav-usearchive']
/works/OL31971259W	Heart of Darkness	Joseph Conrad	1899	"title:""Heart of Darkness"" AND creator:""Joseph Conrad"""	55	heartofdarknessi0000jose	Heart of Darkness in Slipbox	Joseph Conrad	1969-01-01T00:00:00Z	1969.0	texts	eng	['internetarchivebooks', 'inlibrary', 'printdisabled']
/works/OL31971259W	Heart of Darkness	Joseph Conrad	1899	"title:""Heart of Darkness"" AND creator:""Joseph Conrad"""	55	isbn_9781453609859	Heart of Darkness: 'As Powerful a Condemnation of Imperialism as Has Ever Been Written'	Joseph Conrad	2010-01-01T00:00:00Z	2010.0	texts	eng	['internetarchivebooks', 'openlibrary-d-ol']
