OL10450991W	154288644
OL10450991W	48686656
OL104605W	177264
OL104605W	2199340
OL104605W	51519670
OL104606W	930336
OL104606W	925450
OL104606W	490547614
OL104606W	317751025
OL104606W	778196
OL104607W	59436764
OL104607W	665298
OL104607W	228386391
OL104607W	2127672
OL104607W	34604826
OL104607W	1215766
OL104608W	930354
OL104608W	665526
OL104608W	2179279
OL104608W	20691956
OL104608W	31335124
OL104609W	1619534
OL104609W	644723
OL104609W	4303322
OL104609W	15235162
OL104609W	3107425
OL104609W	294049
OL104609W	76448446
OL104609W	246088354
OL10461321W	854958
OL10461321W	1732513
OL10461321W	3819816
OL10461321W	59078860
OL10461321W	59531463
OL10472216W	43633070
OL10473260W	7998704
OL10473260W	221104279
OL10519705W	49760654
OL10519705W	28729288
OL10519705W	6686955
OL10519705W	26256978
OL10519705W	3387612
OL10519705W	709012
OL10519705W	9721844
OL10519705W	20699237
OL10519705W	40748830
OL10519705W	17479988
OL10533160W	25235454
OL10537362W	16206559
OL10537544W	22281314
OL10537544W	12623681
OL1054086W	51029816
OL1054086W	34944132
OL1054086W	46689738
OL1054086W	76055636
OL1054086W	35759000
OL10563336W	5189999
OL10563336W	917342194
OL1057170W	36593233
OL1057170W	6994381
OL1057170W	7172688
OL1057174W	5076109
OL1057174W	360183
OL1057174W	7365326
OL1057174W	6305101
OL1057174W	36593087
OL1057175W	29670624
OL1057175W	6305085
OL1057175W	3816580
OL1057175W	36587949
OL1057179W	29752764
OL1057179W	39767220
OL1057179W	360179
OL1057179W	3482016
OL1057179W	22630274
OL1057179W	6672680
OL1057179W	64574297
OL106049W	26578913
OL106051W	1722861
OL106051W	8328666
OL106051W	365699
OL106059W	10422871
OL106059W	1355190
OL106059W	65470800
OL106063W	19153282
OL106063W	7446445
OL106063W	5992512
OL106063W	7151190
OL106063W	16710856
OL106064W	7891921
OL106064W	1232964
OL106064W	4511108
OL106064W	3119610
OL106071W	60314326
OL106071W	1987965
OL106071W	36543027
OL106071W	156730640
OL106071W	65470647
OL106071W	722029
OL106071W	2976800
OL106071W	365733
OL106071W	3023636
OL106071W	2407129
OL106072W	1397409
OL106072W	57236000
OL106072W	8921382
OL106072W	5777158
OL106072W	8309964
OL106072W	256355
OL106072W	188753
OL106072W	43828034
OL106072W	29894241
OL106072W	5899451
OL106072W	4749481
OL106072W	16599716
OL106075W	174450581
OL106075W	1007709332
OL106075W	1910373
OL106075W	655409903
OL106075W	655670441
OL106075W	10788427
OL106075W	75430825
OL106075W	1434379
OL106075W	8152723
OL106075W	1085511605
OL106075W	1747028
OL106076W	11253910
OL106076W	8174100
OL106076W	1036528
OL106076W	1950700
OL106076W	8021110
OL106076W	226116917
OL106076W	7636381
OL106076W	70127461
OL106076W	16458542
OL106076W	1706872
OL106077W	1924759
OL106077W	4220804
OL106077W	5660202
OL106077W	40707050
OL106077W	4239223
OL106077W	30689502
OL106077W	223786702
OL106077W	4678117
OL106077W	15892
OL106077W	6062091
OL106077W	18998103
OL106077W	365957
OL106077W	3533989
OL106077W	35996703
OL106079W	2354112
OL106079W	16359620
OL106079W	27361221
OL106079W	31075579
OL106079W	45593049
OL106079W	8508248
OL106079W	3973390
OL106079W	2270272
OL106079W	769908
OL106079W	964859920
OL106079W	47017610
OL106079W	4708968
OL106079W	56401798
OL106079W	5580004
OL106079W	7661395
OL106079W	1462822
OL106081W	21469068
OL106081W	811422334
OL106081W	2176385
OL106081W	43740689
OL106081W	52334790
OL106081W	1072697
OL106081W	530728
OL106081W	31879085
OL106082W	182844794
OL106082W	1556665
OL106082W	2649296
OL106082W	55290189
OL106082W	223117447
OL106082W	48689788
OL106082W	433985494
OL106082W	12234867
OL106082W	7643357
OL106082W	25210
OL106082W	1675444
OL106082W	62735632
OL106082W	44003741
OL106082W	266658
OL106082W	7099412
OL106082W	257551367
OL106082W	3048138
OL106082W	17774375
OL106082W	9212529
OL106082W	40964964
OL106082W	50449413
OL106083W	41953101
OL106083W	1011322
OL106083W	3459054
OL106083W	56738634
OL106083W	7208157
OL106083W	977973873
OL106083W	5119436
OL106083W	27013310
OL106083W	49690335
OL106083W	16391434
OL106083W	756482071
OL106083W	31242179
OL106084W	15499533
OL106084W	2951605
OL106084W	4449963
OL106084W	12815096
OL106084W	17524490
OL106084W	15616333
OL106084W	12403590
OL106084W	48773697
OL106084W	9432732
OL106084W	7265334
OL106084W	6821349
OL106084W	3223928
OL106084W	128223
OL106084W	21442844
OL10612116W	27430053
OL10612116W	20091956
OL10612116W	365801
OL10612116W	17585800
OL10612116W	21044058
OL10612116W	1380044
OL10612116W	38106173
OL10612116W	19624049
OL10612116W	5314378
OL10612116W	191850358
OL1061662W	599320
OL1061662W	3521294
OL1061662W	50544624
OL1061662W	5816108
OL1061662W	599778
OL1061662W	12626139
OL106172W	646626215
OL106172W	52334693
OL106172W	416851
