openlibrary_work_key	selection_title	selection_author	openalex_semantic_visibility	jstor_ll_relevant_count	gr_ratings	openlibrary_edition_count_final	z_academic_openalex	z_academic_jstor	z_reader_goodreads	z_bibliographic_ol	academic_reader_residual_combined	academic_reader_configuration	z_scholarly_composite	scholarly_minus_reader	bibliographic_minus_reader	scholarly_minus_bibliographic
/works/OL1794919W	The Pit	Frank Norris	14.7	4	286	291	-0.4851873348421986	-0.4797967869471867	-0.7359198423091908	0.4293694366735611	0.4881162204509786	roughly_balanced	-0.4824920608946926	0.2534277814144982	1.165289278982752	-0.9118614975682536
/works/OL14864528W	The Rise of David Levinsky	Abraham Cahan	13.565217391304348	7	448	20	-0.5224209059984115	-0.1877018556755583	-0.6230733935892178	-1.1136467350056252	0.4750042800020916	roughly_balanced	-0.3550613808369849	0.2680120127522328	-0.4905733414164074	0.7585853541686403
/works/OL20172W	Kim	Rudyard Kipling	170.86486486486487	21	27404	999	0.7024492105544942	0.44098158501454	0.4136221487540684	1.1509835058300064	0.4737034475116147	roughly_balanced	0.5717153977845171	0.1580932490304487	0.7373613570759381	-0.5792681080454893
/works/OL98585W	The Custom of the Country	Edith Wharton	59.42857142857142	21	7821	61	0.1837078330453031	0.44098158501454	0.0974828202430798	-0.4790187289453466	0.4639118741255544	roughly_balanced	0.3123447090299215	0.2148618887868417	-0.5765015491884264	0.7913634379752681
/works/OL43405505W	Lady Chatterley's Lover	D. H. Lawrence	264.92307692307696	32	77768	516	0.9190774254832348	0.6929675177103398	0.6766168186979504	0.7642595565329788	0.4457411712549656	roughly_balanced	0.8060224715967873	0.1294056528988368	0.0876427378350284	0.0417629150638084
/works/OL85892W	Dracula	Bram Stoker	464.4	110	711064	736	1.1968439213780209	1.4468292808318608	1.234625444518843	0.9720941349210064	0.3598137705152912	roughly_balanced	1.3218366011049407	0.0872111565860978	-0.2625313095978365	0.3497424661839343
/works/OL88881W	Howard's End	E. M. Forster	162.32432432432432	30	60000	481	0.6771532285466647	0.654112755237873	0.6112142717541407	0.72316760600841	0.290768926365424	roughly_balanced	0.6656329918922689	0.0544187201381282	0.1119533342542693	-0.0575346141161411
/works/OL507321W	Pembroke	Mary Wilkins Freeman	3.0	1	37	32	-1.163792358523568	-1.049247450085954	-1.2457367235179768	-0.8486926870112359	0.2442297610059929	roughly_balanced	-1.106519904304761	0.1392168192132157	0.3970440365067409	-0.2578272172935252
/works/OL42517032W	The Red Badge of Courage	Stephen Crane	119.91891891891892	45	76073	19	0.5279608113460917	0.8993799870557417	0.6710604005809404	-1.1422475690152654	0.2213684334259832	roughly_balanced	0.7136703992009168	0.0426099986199763	-1.8133079695962055	1.8559179682161824
/works/OL35383W	Three Lives	Gertrude Stein	41.02564102564102	6	2853	149	0.0034655771432659	-0.2706881147686175	-0.1567374404267221	0.0388902241663528	0.208320327098056	roughly_balanced	-0.1336112688126758	0.0231261716140463	0.1956276645930749	-0.1725014929790286
